time,open,high,low,close,tick_volume,avgPrice,gradient,signal_label,signal_with_time
1/9/2018 4:00,1317.9,1320.19,1317.89,1319.37,22816,1318.635,-0.42,Bearish,Bearish (2018-01-09 04:00:00)
1/9/2018 8:00,1319.38,1319.6,1313.3,1315.45,41054,1317.415,-1.22,Bearish,Bearish (2018-01-09 08:00:00)
1/9/2018 12:00,1315.46,1315.97,1310.59,1312.6,39149,1314.03,-3.385,Bearish,Bearish (2018-01-09 12:00:00)
1/9/2018 16:00,1312.6,1313.3,1308.84,1311.81,64195,1312.205,-1.825,Bearish,Bearish (2018-01-09 16:00:00)
1/9/2018 20:00,1311.84,1315.81,1311.5,1312.77,29119,1312.305,0.1,Bullish,Bullish (2018-01-09 20:00:00)
1/10/2018 0:00,1312.3,1312.39,1308.25,1311.16,23510,1311.73,-0.575,Bearish,Bearish (2018-01-10 00:00:00)
1/10/2018 4:00,1311.14,1312.48,1309.5,1309.7,24056,1310.42,-1.31,Bearish,Bearish (2018-01-10 04:00:00)
1/10/2018 8:00,1309.7,1315.53,1309.14,1314.6,46993,1312.15,1.73,Bullish,Bullish (2018-01-10 08:00:00)
1/10/2018 12:00,1314.61,1327.74,1314.21,1319.77,78888,1317.19,5.04,Bullish,Bullish (2018-01-10 12:00:00)
1/10/2018 16:00,1319.74,1321.06,1314.67,1317.81,67788,1318.775,1.585,Bullish,Bullish (2018-01-10 16:00:00)
1/10/2018 20:00,1317.81,1320.41,1316.11,1316.62,35230,1317.215,-1.56,Bearish,Bearish (2018-01-10 20:00:00)
1/11/2018 0:00,1316.75,1319.03,1316.2,1318.12,21554,1317.435,0.22,Bullish,Bullish (2018-01-11 00:00:00)
1/11/2018 4:00,1318.13,1320.82,1316.55,1317.88,27744,1318.005,0.57,Bullish,Bullish (2018-01-11 04:00:00)
1/11/2018 8:00,1317.88,1319.52,1315.72,1318.37,36289,1318.125,0.12,Bullish,Bullish (2018-01-11 08:00:00)
1/11/2018 12:00,1318.36,1322.77,1317.82,1320.97,58988,1319.665,1.54,Bullish,Bullish (2018-01-11 12:00:00)
1/11/2018 16:00,1320.97,1323.53,1319.83,1322.29,62137,1321.63,1.965,Bullish,Bullish (2018-01-11 16:00:00)
1/11/2018 20:00,1322.24,1323.98,1321.17,1322.35,28696,1322.295,0.665,Bullish,Bullish (2018-01-11 20:00:00)
1/12/2018 0:00,1322.64,1325.01,1321.58,1323.89,20682,1323.265,0.97,Bullish,Bullish (2018-01-12 00:00:00)
1/12/2018 4:00,1323.91,1330.36,1323.66,1328.3,27918,1326.105,2.84,Bullish,Bullish (2018-01-12 04:00:00)
1/12/2018 8:00,1328.31,1332.46,1326.61,1330.95,45043,1329.63,3.525,Bullish,Bullish (2018-01-12 08:00:00)
1/12/2018 12:00,1330.95,1333.15,1322.48,1325.99,54007,1328.47,-1.16,Bearish,Bearish (2018-01-12 12:00:00)
1/12/2018 16:00,1325.98,1332.38,1324.71,1331.85,68533,1328.915,0.445,Bullish,Bullish (2018-01-12 16:00:00)
1/12/2018 20:00,1331.86,1339.39,1331.76,1337.74,40032,1334.8,5.885,Bullish,Bullish (2018-01-12 20:00:00)
1/15/2018 0:00,1336.27,1340.02,1335.88,1339.29,28959,1337.78,2.98,Bullish,Bullish (2018-01-15 00:00:00)
1/15/2018 4:00,1339.3,1344.76,1339.23,1343.72,33286,1341.51,3.73,Bullish,Bullish (2018-01-15 04:00:00)
1/15/2018 8:00,1343.77,1344.38,1340.2,1342.95,39933,1343.36,1.85,Bullish,Bullish (2018-01-15 08:00:00)
1/15/2018 12:00,1342.95,1343.76,1340.41,1342.11,31340,1342.53,-0.83,Bearish,Bearish (2018-01-15 12:00:00)
1/15/2018 16:00,1342.1,1342.19,1338.63,1340.07,28232,1341.085,-1.445,Bearish,Bearish (2018-01-15 16:00:00)
1/15/2018 20:00,1339.86,1339.86,1339.86,1339.86,1,1339.86,-1.225,Bearish,Bearish (2018-01-15 20:00:00)
1/16/2018 0:00,1340.39,1342.31,1338.18,1340.63,21527,1340.51,0.65,Bullish,Bullish (2018-01-16 00:00:00)
1/16/2018 4:00,1340.63,1342,1339.82,1341.07,22567,1340.85,0.34,Bullish,Bullish (2018-01-16 04:00:00)
1/16/2018 8:00,1341.08,1341.55,1332.99,1334.42,55385,1337.75,-3.1,Bearish,Bearish (2018-01-16 08:00:00)
1/16/2018 12:00,1334.42,1337.21,1331.92,1333.5,54584,1333.96,-3.79,Bearish,Bearish (2018-01-16 12:00:00)
1/16/2018 16:00,1333.51,1335.87,1332.05,1334.66,56783,1334.085,0.125,Bullish,Bullish (2018-01-16 16:00:00)
1/16/2018 20:00,1334.75,1340.16,1334.55,1338.39,36898,1336.57,2.485,Bullish,Bullish (2018-01-16 20:00:00)
1/17/2018 0:00,1338.39,1343.92,1338.2,1343.73,28014,1341.06,4.49,Bullish,Bullish (2018-01-17 00:00:00)
1/17/2018 4:00,1343.71,1343.99,1333.96,1334.48,42273,1339.095,-1.965,Bearish,Bearish (2018-01-17 04:00:00)
1/17/2018 8:00,1334.44,1336.28,1333.04,1335.76,43203,1335.1,-3.995,Bearish,Bearish (2018-01-17 08:00:00)
1/17/2018 12:00,1335.76,1338.97,1334.36,1335.06,46293,1335.41,0.31,Bullish,Bullish (2018-01-17 12:00:00)
1/17/2018 16:00,1335.07,1337.13,1331.22,1335.92,71303,1335.495,0.085,Bullish,Bullish (2018-01-17 16:00:00)
1/17/2018 20:00,1335.93,1340.5,1325.75,1326.1,57098,1331.015,-4.48,Bearish,Bearish (2018-01-17 20:00:00)
1/18/2018 0:00,1326.79,1329.64,1324.21,1325.94,32496,1326.365,-4.65,Bearish,Bearish (2018-01-18 00:00:00)
1/18/2018 4:00,1325.93,1328.85,1325.26,1328.55,31811,1327.24,0.875,Bullish,Bullish (2018-01-18 04:00:00)
1/18/2018 8:00,1328.55,1329.96,1325.23,1328.72,45304,1328.635,1.395,Bullish,Bullish (2018-01-18 08:00:00)
1/18/2018 12:00,1328.72,1331.48,1326.92,1330.15,48743,1329.435,0.8,Bullish,Bullish (2018-01-18 12:00:00)
1/18/2018 16:00,1330.15,1333.14,1328.69,1329.07,76331,1329.61,0.175,Bullish,Bullish (2018-01-18 16:00:00)
1/18/2018 20:00,1329.06,1329.82,1325.44,1326.8,36373,1327.93,-1.68,Bearish,Bearish (2018-01-18 20:00:00)
1/19/2018 0:00,1326.6,1330.74,1326.31,1330.72,25874,1328.66,0.73,Bullish,Bullish (2018-01-19 00:00:00)
1/19/2018 4:00,1330.71,1332.61,1329.37,1331.61,33629,1331.16,2.5,Bullish,Bullish (2018-01-19 04:00:00)
1/19/2018 8:00,1331.61,1338.09,1331.28,1335.58,53312,1333.595,2.435,Bullish,Bullish (2018-01-19 08:00:00)
1/19/2018 12:00,1335.57,1336.57,1333.26,1334.23,47402,1334.9,1.305,Bullish,Bullish (2018-01-19 12:00:00)
1/19/2018 16:00,1334.31,1335.42,1332.25,1333.89,62967,1334.1,-0.8,Bearish,Bearish (2018-01-19 16:00:00)
1/19/2018 20:00,1333.87,1335.33,1331.1,1331.61,29042,1332.74,-1.36,Bearish,Bearish (2018-01-19 20:00:00)
1/22/2018 0:00,1334.72,1335.67,1330.98,1331.35,28363,1333.035,0.295,Bullish,Bullish (2018-01-22 00:00:00)
1/22/2018 4:00,1331.37,1332.69,1330.39,1331.77,22720,1331.57,-1.465,Bearish,Bearish (2018-01-22 04:00:00)
1/22/2018 8:00,1331.79,1333.53,1328.41,1332.58,37093,1332.185,0.615,Bullish,Bullish (2018-01-22 08:00:00)
1/22/2018 12:00,1332.57,1334.62,1330.89,1333.99,34183,1333.28,1.095,Bullish,Bullish (2018-01-22 12:00:00)
1/22/2018 16:00,1334,1335.61,1330.79,1332.09,58172,1333.045,-0.235,Bearish,Bearish (2018-01-22 16:00:00)
1/22/2018 20:00,1332.09,1334.89,1331.22,1333.83,21681,1332.96,-0.085,Bearish,Bearish (2018-01-22 20:00:00)
1/23/2018 0:00,1333.75,1337.23,1332.58,1336.59,16945,1335.17,2.21,Bullish,Bullish (2018-01-23 00:00:00)
1/23/2018 4:00,1336.6,1337.15,1335.16,1335.74,29907,1336.17,1,Bullish,Bullish (2018-01-23 04:00:00)
1/23/2018 8:00,1335.75,1338.23,1335.61,1336.52,46455,1336.135,-0.035,Bearish,Bearish (2018-01-23 08:00:00)
1/23/2018 12:00,1336.52,1338.91,1335.85,1336.45,42993,1336.485,0.35,Bullish,Bullish (2018-01-23 12:00:00)
1/23/2018 16:00,1336.46,1339.21,1331.38,1337.69,71616,1337.075,0.59,Bullish,Bullish (2018-01-23 16:00:00)
1/23/2018 20:00,1337.67,1341.8,1336.78,1341.14,29818,1339.405,2.33,Bullish,Bullish (2018-01-23 20:00:00)
1/24/2018 0:00,1341.48,1342.32,1339.52,1340.97,21773,1341.225,1.82,Bullish,Bullish (2018-01-24 00:00:00)
1/24/2018 4:00,1340.96,1342.15,1339.96,1342.08,27339,1341.52,0.295,Bullish,Bullish (2018-01-24 04:00:00)
1/24/2018 8:00,1342.07,1349.61,1341.29,1348.69,51778,1345.38,3.86,Bullish,Bullish (2018-01-24 08:00:00)
1/24/2018 12:00,1348.7,1353.92,1348.66,1352.28,54037,1350.49,5.11,Bullish,Bullish (2018-01-24 12:00:00)
1/24/2018 16:00,1352.27,1355.69,1351.32,1353.88,76190,1353.075,2.585,Bullish,Bullish (2018-01-24 16:00:00)
1/24/2018 20:00,1353.82,1362.14,1353.32,1358.4,47535,1356.11,3.035,Bullish,Bullish (2018-01-24 20:00:00)
1/25/2018 0:00,1357.49,1359.42,1355.76,1359.4,26256,1358.445,2.335,Bullish,Bullish (2018-01-25 00:00:00)
1/25/2018 4:00,1359.42,1365.02,1358.79,1364.74,41438,1362.08,3.635,Bullish,Bullish (2018-01-25 04:00:00)
1/25/2018 8:00,1364.74,1366.08,1356.43,1360.51,70051,1362.625,0.545,Bullish,Bullish (2018-01-25 08:00:00)
1/25/2018 12:00,1360.47,1360.85,1357.8,1360.21,63117,1360.34,-2.285,Bearish,Bearish (2018-01-25 12:00:00)
1/25/2018 16:00,1360.22,1363.07,1353.54,1362.76,92927,1361.49,1.15,Bullish,Bullish (2018-01-25 16:00:00)
1/25/2018 20:00,1362.72,1364.81,1342.49,1348.27,81215,1355.495,-5.995,Bearish,Bearish (2018-01-25 20:00:00)
1/26/2018 0:00,1347.15,1353.81,1344.63,1352.92,38096,1350.035,-5.46,Bearish,Bearish (2018-01-26 00:00:00)
1/26/2018 4:00,1352.93,1353.44,1350.63,1352.41,35778,1352.67,2.635,Bullish,Bullish (2018-01-26 04:00:00)
1/26/2018 8:00,1352.42,1357.15,1352.12,1354.37,63488,1353.395,0.725,Bullish,Bullish (2018-01-26 08:00:00)
1/26/2018 12:00,1354.37,1355.38,1349.76,1351.63,58743,1353,-0.395,Bearish,Bearish (2018-01-26 12:00:00)
1/26/2018 16:00,1351.66,1354.14,1348.76,1353.39,92553,1352.525,-0.475,Bearish,Bearish (2018-01-26 16:00:00)
1/26/2018 20:00,1353.35,1354.4,1348.72,1350.24,39445,1351.795,-0.73,Bearish,Bearish (2018-01-26 20:00:00)
1/29/2018 0:00,1349.68,1352.41,1347.56,1348.67,28553,1349.175,-2.62,Bearish,Bearish (2018-01-29 00:00:00)
1/29/2018 4:00,1348.68,1349.68,1346.42,1348.12,35414,1348.4,-0.775,Bearish,Bearish (2018-01-29 04:00:00)
1/29/2018 8:00,1348.11,1349.14,1345.26,1347.38,51188,1347.745,-0.655,Bearish,Bearish (2018-01-29 08:00:00)
1/29/2018 12:00,1347.34,1348.74,1341.36,1344.61,47756,1345.975,-1.77,Bearish,Bearish (2018-01-29 12:00:00)
1/29/2018 16:00,1344.6,1345.6,1337.62,1341.69,62805,1343.145,-2.83,Bearish,Bearish (2018-01-29 16:00:00)
1/29/2018 20:00,1341.69,1344.68,1339.56,1340.32,26068,1341.005,-2.14,Bearish,Bearish (2018-01-29 20:00:00)
1/30/2018 0:00,1340.7,1342.07,1338.21,1340.29,19811,1340.495,-0.51,Bearish,Bearish (2018-01-30 00:00:00)
1/30/2018 4:00,1340.29,1340.42,1334.47,1335.12,48436,1337.705,-2.79,Bearish,Bearish (2018-01-30 04:00:00)
1/30/2018 8:00,1335.13,1344.47,1334.78,1343.74,52062,1339.435,1.73,Bullish,Bullish (2018-01-30 08:00:00)
1/30/2018 12:00,1343.76,1346.25,1342.31,1345.95,58198,1344.855,5.42,Bullish,Bullish (2018-01-30 12:00:00)
1/30/2018 16:00,1345.92,1348.97,1337.52,1338.64,88635,1342.28,-2.575,Bearish,Bearish (2018-01-30 16:00:00)
1/30/2018 20:00,1338.65,1340.4,1335.79,1338.52,36079,1338.585,-3.695,Bearish,Bearish (2018-01-30 20:00:00)
1/31/2018 0:00,1338.15,1339.54,1336.96,1338.71,29104,1338.43,-0.155,Bearish,Bearish (2018-01-31 00:00:00)
1/31/2018 4:00,1338.69,1343.26,1336.49,1342.98,41522,1340.835,2.405,Bullish,Bullish (2018-01-31 04:00:00)
1/31/2018 8:00,1342.98,1344.94,1341.23,1343.21,48197,1343.095,2.26,Bullish,Bullish (2018-01-31 08:00:00)
1/31/2018 12:00,1343.26,1345.17,1341.46,1343.37,46564,1343.315,0.22,Bullish,Bullish (2018-01-31 12:00:00)
1/31/2018 16:00,1343.36,1345.23,1339.34,1339.77,75611,1341.565,-1.75,Bearish,Bearish (2018-01-31 16:00:00)
1/31/2018 20:00,1339.78,1347.58,1332.71,1345.04,77963,1342.41,0.845,Bullish,Bullish (2018-01-31 20:00:00)
2/1/2018 0:00,1344.73,1347.08,1341.24,1342.8,29304,1343.765,1.355,Bullish,Bullish (2018-02-01 00:00:00)
2/1/2018 4:00,1342.79,1345.25,1342.46,1344.15,25846,1343.47,-0.295,Bearish,Bearish (2018-02-01 04:00:00)
2/1/2018 8:00,1344.11,1344.44,1338.13,1340.51,60728,1342.31,-1.16,Bearish,Bearish (2018-02-01 08:00:00)
2/1/2018 12:00,1340.48,1341.17,1337.28,1340.46,55716,1340.47,-1.84,Bearish,Bearish (2018-02-01 12:00:00)
2/1/2018 16:00,1340.46,1344.67,1339.34,1341.53,84738,1340.995,0.525,Bullish,Bullish (2018-02-01 16:00:00)
2/1/2018 20:00,1341.5,1351.11,1341.28,1348.79,55865,1345.145,4.15,Bullish,Bullish (2018-02-01 20:00:00)
2/2/2018 0:00,1349.07,1350.08,1346.45,1349.06,32059,1349.065,3.92,Bullish,Bullish (2018-02-02 00:00:00)
2/2/2018 4:00,1349.07,1349.63,1346.66,1347.44,27893,1348.255,-0.81,Bearish,Bearish (2018-02-02 04:00:00)
2/2/2018 8:00,1347.44,1349.33,1345.41,1345.92,51246,1346.68,-1.575,Bearish,Bearish (2018-02-02 08:00:00)
2/2/2018 12:00,1345.88,1347.07,1335.05,1335.61,64350,1340.745,-5.935,Bearish,Bearish (2018-02-02 12:00:00)
2/2/2018 16:00,1335.7,1336.95,1327.48,1334.81,108986,1335.255,-5.49,Bearish,Bearish (2018-02-02 16:00:00)
2/2/2018 20:00,1334.79,1336.81,1328.38,1332.85,68171,1333.82,-1.435,Bearish,Bearish (2018-02-02 20:00:00)
2/5/2018 0:00,1331.56,1333.92,1329.51,1331.29,42761,1331.425,-2.395,Bearish,Bearish (2018-02-05 00:00:00)
2/5/2018 4:00,1331.29,1332.52,1329.02,1332.46,36390,1331.875,0.45,Bullish,Bullish (2018-02-05 04:00:00)
2/5/2018 8:00,1332.45,1335.76,1331.01,1334.88,54045,1333.665,1.79,Bullish,Bullish (2018-02-05 08:00:00)
2/5/2018 12:00,1334.86,1338.59,1334.85,1336.82,64143,1335.84,2.175,Bullish,Bullish (2018-02-05 12:00:00)
2/5/2018 16:00,1336.8,1337.34,1332.61,1334.91,85530,1335.855,0.015,Bullish,Bullish (2018-02-05 16:00:00)
2/5/2018 20:00,1334.93,1341.62,1333.34,1339.53,95122,1337.23,1.375,Bullish,Bullish (2018-02-05 20:00:00)
2/6/2018 0:00,1339.68,1340.92,1335.94,1340.67,69348,1340.175,2.945,Bullish,Bullish (2018-02-06 00:00:00)
2/6/2018 4:00,1340.68,1346.12,1340.65,1343.33,77401,1342.005,1.83,Bullish,Bullish (2018-02-06 04:00:00)
2/6/2018 8:00,1343.39,1344.62,1339.19,1343.23,88415,1343.31,1.305,Bullish,Bullish (2018-02-06 08:00:00)
2/6/2018 12:00,1343.23,1344.67,1333.6,1334.06,99486,1338.645,-4.665,Bearish,Bearish (2018-02-06 12:00:00)
2/6/2018 16:00,1334.05,1335.54,1326.08,1327.77,146074,1330.91,-7.735,Bearish,Bearish (2018-02-06 16:00:00)
2/6/2018 20:00,1327.77,1329.81,1320.25,1324.34,74892,1326.055,-4.855,Bearish,Bearish (2018-02-06 20:00:00)
2/7/2018 0:00,1323.77,1329.57,1323.77,1329.21,38692,1326.49,0.435,Bullish,Bullish (2018-02-07 00:00:00)
2/7/2018 4:00,1329.22,1330.78,1328.38,1329.71,41075,1329.465,2.975,Bullish,Bullish (2018-02-07 04:00:00)
2/7/2018 8:00,1329.71,1332.33,1328.57,1328.66,58771,1329.185,-0.28,Bearish,Bearish (2018-02-07 08:00:00)
2/7/2018 12:00,1328.67,1329.2,1321.85,1322.5,61758,1325.585,-3.6,Bearish,Bearish (2018-02-07 12:00:00)
2/7/2018 16:00,1322.49,1325.63,1314.91,1315.94,120850,1319.215,-6.37,Bearish,Bearish (2018-02-07 16:00:00)
2/7/2018 20:00,1315.94,1318.61,1311.45,1318.42,89794,1317.18,-2.035,Bearish,Bearish (2018-02-07 20:00:00)
2/8/2018 0:00,1318,1319.23,1314.33,1316.97,37685,1317.485,0.305,Bullish,Bullish (2018-02-08 00:00:00)
2/8/2018 4:00,1316.97,1317.03,1309.75,1311.69,58342,1314.33,-3.155,Bearish,Bearish (2018-02-08 04:00:00)
2/8/2018 8:00,1311.68,1313.68,1309.21,1310.32,59057,1311,-3.33,Bearish,Bearish (2018-02-08 08:00:00)
2/8/2018 12:00,1310.32,1315.6,1307.08,1314.96,78433,1312.64,1.64,Bullish,Bullish (2018-02-08 12:00:00)
2/8/2018 16:00,1314.96,1322.18,1312.45,1319.89,122464,1317.425,4.785,Bullish,Bullish (2018-02-08 16:00:00)
2/8/2018 20:00,1319.87,1320.44,1315.78,1318.83,77812,1319.35,1.925,Bullish,Bullish (2018-02-08 20:00:00)
2/9/2018 0:00,1318.24,1322.7,1317.83,1319.35,37817,1318.795,-0.555,Bearish,Bearish (2018-02-09 00:00:00)
2/9/2018 4:00,1319.36,1319.67,1316.01,1317.88,51962,1318.62,-0.175,Bearish,Bearish (2018-02-09 04:00:00)
2/9/2018 8:00,1317.87,1320.57,1313.57,1316.19,62447,1317.03,-1.59,Bearish,Bearish (2018-02-09 08:00:00)
2/9/2018 12:00,1316.17,1318.11,1313.57,1315.95,71977,1316.06,-0.97,Bearish,Bearish (2018-02-09 12:00:00)
2/9/2018 16:00,1315.94,1319.14,1311.16,1312.56,134056,1314.25,-1.81,Bearish,Bearish (2018-02-09 16:00:00)
2/9/2018 20:00,1312.49,1317.6,1312.05,1315.97,90144,1314.23,-0.02,Bearish,Bearish (2018-02-09 20:00:00)
2/12/2018 0:00,1314.91,1326.81,1314.18,1323.79,31365,1319.35,5.12,Bullish,Bullish (2018-02-12 00:00:00)
2/12/2018 4:00,1323.82,1326.13,1322.32,1323.53,27248,1323.675,4.325,Bullish,Bullish (2018-02-12 04:00:00)
2/12/2018 8:00,1323.55,1324.29,1320.52,1321.39,45960,1322.47,-1.205,Bearish,Bearish (2018-02-12 08:00:00)
2/12/2018 12:00,1321.39,1321.87,1317.12,1319.29,46638,1320.34,-2.13,Bearish,Bearish (2018-02-12 12:00:00)
2/12/2018 16:00,1319.29,1326.15,1318.69,1324.72,96115,1322.005,1.665,Bullish,Bullish (2018-02-12 16:00:00)
2/12/2018 20:00,1324.71,1325.72,1321.32,1322.52,42645,1323.615,1.61,Bullish,Bullish (2018-02-12 20:00:00)
2/13/2018 0:00,1322.47,1324.9,1321.63,1323.24,29501,1322.855,-0.76,Bearish,Bearish (2018-02-13 00:00:00)
2/13/2018 4:00,1323.22,1328.73,1322.45,1326.39,38652,1324.805,1.95,Bullish,Bullish (2018-02-13 04:00:00)
2/13/2018 8:00,1326.39,1329.96,1324.66,1328.63,62119,1327.51,2.705,Bullish,Bullish (2018-02-13 08:00:00)
2/13/2018 12:00,1328.66,1331.08,1325.26,1325.9,57810,1327.28,-0.23,Bearish,Bearish (2018-02-13 12:00:00)
2/13/2018 16:00,1325.89,1329.61,1322.92,1327.37,90674,1326.63,-0.65,Bearish,Bearish (2018-02-13 16:00:00)
2/13/2018 20:00,1327.38,1329.92,1326.61,1329.36,39660,1328.37,1.74,Bullish,Bullish (2018-02-13 20:00:00)
2/14/2018 0:00,1329.42,1333.86,1329.24,1332.22,26877,1330.82,2.45,Bullish,Bullish (2018-02-14 00:00:00)
2/14/2018 4:00,1332.22,1336.97,1332,1334.88,51167,1333.55,2.73,Bullish,Bullish (2018-02-14 04:00:00)
2/14/2018 8:00,1334.87,1335.06,1330.18,1330.48,48092,1332.675,-0.875,Bearish,Bearish (2018-02-14 08:00:00)
2/14/2018 12:00,1330.48,1332.39,1317.02,1327.56,66618,1329.02,-3.655,Bearish,Bearish (2018-02-14 12:00:00)
2/14/2018 16:00,1327.58,1349.45,1326.77,1349.25,144083,1338.415,9.395,Bullish,Bullish (2018-02-14 16:00:00)
2/14/2018 20:00,1349.15,1355.54,1349.06,1350.42,84962,1349.785,11.37,Bullish,Bullish (2018-02-14 20:00:00)
2/15/2018 0:00,1349.98,1355.1,1349.75,1352.4,41652,1351.19,1.405,Bullish,Bullish (2018-02-15 00:00:00)
2/15/2018 4:00,1352.41,1355.29,1352.02,1354.27,35356,1353.34,2.15,Bullish,Bullish (2018-02-15 04:00:00)
2/15/2018 8:00,1354.27,1357.16,1352.2,1354.7,59946,1354.485,1.145,Bullish,Bullish (2018-02-15 08:00:00)
2/15/2018 12:00,1354.68,1354.87,1348.59,1352.74,60472,1353.71,-0.775,Bearish,Bearish (2018-02-15 12:00:00)
2/15/2018 16:00,1352.75,1354.4,1348.7,1351.3,98291,1352.025,-1.685,Bearish,Bearish (2018-02-15 16:00:00)
2/15/2018 20:00,1351.3,1355.18,1350.73,1353.23,43429,1352.265,0.24,Bullish,Bullish (2018-02-15 20:00:00)
2/16/2018 0:00,1353.61,1354.89,1352.44,1354.39,28193,1354,1.735,Bullish,Bullish (2018-02-16 00:00:00)
2/16/2018 4:00,1354.38,1359.97,1353.97,1358.33,48033,1356.355,2.355,Bullish,Bullish (2018-02-16 04:00:00)
2/16/2018 8:00,1358.32,1361.76,1356.9,1360,50373,1359.16,2.805,Bullish,Bullish (2018-02-16 08:00:00)
2/16/2018 12:00,1360,1360.64,1353.33,1355.35,60789,1357.675,-1.485,Bearish,Bearish (2018-02-16 12:00:00)
2/16/2018 16:00,1355.34,1356.64,1351.14,1353.68,85098,1354.51,-3.165,Bearish,Bearish (2018-02-16 16:00:00)
2/16/2018 20:00,1353.68,1354.06,1344.78,1347.65,51288,1350.665,-3.845,Bearish,Bearish (2018-02-16 20:00:00)
2/19/2018 0:00,1347.51,1351.01,1347.13,1350.41,28349,1348.96,-1.705,Bearish,Bearish (2018-02-19 00:00:00)
2/19/2018 4:00,1350.37,1351.4,1346.29,1346.59,28535,1348.48,-0.48,Bearish,Bearish (2018-02-19 04:00:00)
