time,open,high,low,close,tick_volume,real_volume
2010-06-15 00:00:00,1221.05,1236.65,1219.7,1233.95,31323,0
2010-06-15 00:00:00,1221.05,1236.65,1219.7,1233.95,31323,0
2010-06-15 00:00:00,1221.05,1236.65,1219.7,1233.95,31323,0
2010-06-15 00:00:00,1221.05,1236.65,1219.7,1233.95,31323,0
2010-06-15 00:00:00,1221.05,1236.65,1219.7,1233.95,31323,0
2010-06-15 00:00:00,1221.05,1236.65,1219.7,1233.95,31323,0
2010-06-15 00:00:00,1221.05,1236.65,1219.7,1233.95,31323,0
2010-06-15 00:00:00,1221.05,1236.65,1219.7,1233.95,31323,0
2010-06-15 00:00:00,1221.05,1236.65,1219.7,1233.95,31323,0
2010-06-15 00:00:00,1221.05,1236.65,1219.7,1233.95,31323,0
2010-06-15 00:00:00,1221.05,1236.65,1219.7,1233.95,31323,0
2010-06-15 00:00:00,1221.05,1236.65,1219.7,1233.95,31323,0
2010-06-15 00:00:00,1221.05,1236.65,1219.7,1233.95,31323,0
2010-06-15 00:00:00,1221.05,1236.65,1219.7,1233.95,31323,0
2010-06-15 00:00:00,1221.05,1236.65,1219.7,1233.95,31323,0
2010-06-16 00:00:00,1233.9,1237.78,1226.85,1228.98,23781,0
2010-06-17 00:00:00,1229.0,1251.03,1228.9,1244.83,27358,0
2010-06-18 00:00:00,1244.75,1262.18,1241.58,1255.63,23188,0
2010-06-21 00:00:00,1259.05,1265.05,1230.6,1233.53,33815,0
2010-06-22 00:00:00,1233.55,1242.63,1231.55,1239.85,27618,0
2010-06-23 00:00:00,1239.8,1246.25,1224.6,1237.15,27301,0
2010-06-24 00:00:00,1237.2,1248.33,1227.63,1243.23,27030,0
2010-06-25 00:00:00,1243.2,1258.2,1240.95,1254.48,26998,0
2010-06-28 00:00:00,1253.95,1262.54,1235.55,1238.75,28234,0
2010-06-29 00:00:00,1238.8,1244.98,1227.15,1240.4,30446,0
2010-06-30 00:00:00,1240.38,1247.49,1234.55,1242.08,27226,0
2010-07-01 00:00:00,1242.13,1243.74,1196.38,1198.78,35966,0
2010-07-02 00:00:00,1198.8,1213.23,1198.25,1211.15,28985,0
2010-07-05 00:00:00,1211.6,1214.35,1205.81,1208.65,14062,0
2010-07-06 00:00:00,1208.45,1213.54,1189.15,1192.5,29600,0
2010-07-07 00:00:00,1192.48,1203.85,1184.79,1202.35,25388,0
2010-07-08 00:00:00,1202.4,1207.8,1187.3,1197.85,23891,0
2010-07-09 00:00:00,1197.9,1213.6,1194.33,1209.6,22210,0
2010-07-12 00:00:00,1211.45,1212.55,1196.2,1196.6,25734,0
2010-07-13 00:00:00,1196.68,1217.78,1196.0,1212.14,24196,0
2010-07-14 00:00:00,1212.16,1217.88,1202.5,1208.08,20953,0
2010-07-15 00:00:00,1208.13,1217.15,1203.63,1208.05,27718,0
2010-07-16 00:00:00,1208.03,1210.7,1185.98,1192.65,28551,0
2010-07-19 00:00:00,1193.6,1194.9,1177.38,1182.7,27486,0
2010-07-20 00:00:00,1182.68,1193.65,1175.55,1191.88,24932,0
2010-07-21 00:00:00,1191.85,1197.9,1183.28,1184.7,23488,0
2010-07-22 00:00:00,1184.65,1201.08,1181.03,1194.73,22787,0
2010-07-23 00:00:00,1194.78,1203.85,1183.99,1187.18,23395,0
2010-07-26 00:00:00,1187.6,1194.53,1179.7,1183.38,25613,0
2010-07-27 00:00:00,1183.33,1186.95,1158.0,1161.5,24014,0
2010-07-28 00:00:00,1161.4,1165.93,1156.85,1163.35,18639,0
2010-07-29 00:00:00,1163.28,1169.4,1159.33,1168.08,22411,0
2010-07-30 00:00:00,1168.05,1183.5,1165.73,1180.7,23028,0
2010-08-02 00:00:00,1180.25,1190.3,1174.38,1182.62,22884,0
2010-08-03 00:00:00,1182.67,1190.54,1179.32,1185.94,23989,0
2010-08-04 00:00:00,1185.92,1202.84,1185.62,1194.78,21528,0
2010-08-05 00:00:00,1194.81,1199.69,1189.8,1194.75,17917,0
2010-08-06 00:00:00,1194.72,1210.82,1192.3,1205.16,21127,0
2010-08-09 00:00:00,1204.1,1209.72,1198.9,1201.15,19994,0
2010-08-10 00:00:00,1201.12,1207.37,1190.57,1204.04,26775,0
2010-08-11 00:00:00,1204.07,1207.87,1192.3,1197.85,24810,0
2010-08-12 00:00:00,1197.87,1215.23,1197.25,1213.64,20055,0
2010-08-13 00:00:00,1213.55,1217.45,1210.55,1214.72,17753,0
2010-08-16 00:00:00,1214.7,1227.3,1213.85,1224.96,19466,0
2010-08-17 00:00:00,1225.02,1228.94,1222.4,1224.64,18563,0
2010-08-18 00:00:00,1224.61,1232.37,1217.35,1229.2,17385,0
2010-08-19 00:00:00,1229.23,1237.3,1227.7,1231.96,22131,0
2010-08-20 00:00:00,1231.94,1233.12,1221.95,1227.3,19268,0
2010-08-23 00:00:00,1226.7,1231.86,1221.74,1225.9,20302,0
2010-08-24 00:00:00,1225.8,1235.4,1210.12,1230.4,23834,0
2010-08-25 00:00:00,1230.35,1241.3,1228.95,1239.85,21418,0
2010-08-26 00:00:00,1239.75,1244.05,1233.95,1237.35,18364,0
2010-08-27 00:00:00,1237.45,1242.15,1231.84,1237.92,23036,0
2010-08-30 00:00:00,1236.7,1238.25,1233.23,1236.68,15956,0
2010-08-31 00:00:00,1236.7,1249.75,1231.7,1247.2,25348,0
2010-09-01 00:00:00,1247.23,1254.58,1242.25,1244.03,19758,0
2010-09-02 00:00:00,1244.08,1253.1,1243.35,1250.7,12579,0
2010-09-03 00:00:00,1250.65,1253.65,1237.7,1246.5,12506,0
2010-09-06 00:00:00,1247.35,1251.05,1246.65,1249.75,4461,0
2010-09-07 00:00:00,1249.95,1259.55,1244.55,1255.3,11841,0
2010-09-08 00:00:00,1255.35,1262.25,1253.18,1254.65,14269,0
2010-09-09 00:00:00,1254.7,1258.65,1242.03,1243.48,15079,0
2010-09-10 00:00:00,1243.55,1251.0,1236.43,1245.53,12613,0
2010-09-13 00:00:00,1247.05,1249.05,1240.85,1245.38,13156,0
2010-09-14 00:00:00,1245.45,1274.75,1244.68,1267.98,21677,0
2010-09-15 00:00:00,1268.03,1271.8,1263.1,1267.9,22846,0
2010-09-16 00:00:00,1267.88,1277.71,1264.68,1275.0,22078,0
2010-09-17 00:00:00,1275.03,1282.75,1271.87,1274.6,23022,0
2010-09-20 00:00:00,1274.63,1283.58,1274.13,1278.18,22220,0
2010-09-21 00:00:00,1278.23,1290.5,1270.63,1286.9,24899,0
2010-09-22 00:00:00,1286.85,1296.07,1286.2,1291.14,31134,0
2010-09-23 00:00:00,1291.17,1295.89,1286.82,1292.22,23209,0
2010-09-24 00:00:00,1292.17,1299.72,1291.43,1296.11,24545,0
2010-09-27 00:00:00,1296.58,1299.9,1293.93,1294.18,16371,0
2010-09-28 00:00:00,1294.13,1309.99,1282.91,1308.89,29348,0
2010-09-29 00:00:00,1308.97,1313.4,1305.45,1309.64,26925,0
2010-09-30 00:00:00,1309.67,1315.8,1295.93,1308.15,25984,0
2010-10-01 00:00:00,1308.12,1320.49,1305.93,1319.15,25702,0
2010-10-04 00:00:00,1318.48,1320.03,1312.23,1315.03,16762,0
2010-10-05 00:00:00,1315.08,1341.58,1312.33,1340.48,18281,0
2010-10-06 00:00:00,1340.58,1349.63,1338.88,1348.75,21294,0
2010-10-07 00:00:00,1348.76,1364.78,1325.67,1333.37,34781,0
2010-10-08 00:00:00,1333.34,1349.6,1324.84,1346.83,30703,0
2010-10-11 00:00:00,1348.23,1355.43,1340.18,1353.81,29710,0
2010-10-12 00:00:00,1353.8,1355.2,1340.56,1350.16,31202,0
2010-10-13 00:00:00,1350.19,1374.24,1349.63,1371.9,28980,0
2010-10-14 00:00:00,1371.85,1387.1,1370.5,1380.91,32945,0
2010-10-15 00:00:00,1380.94,1385.43,1362.21,1368.37,32508,0
2010-10-18 00:00:00,1369.13,1374.84,1352.69,1368.24,36852,0
2010-10-19 00:00:00,1368.26,1370.98,1328.14,1331.8,35127,0
2010-10-20 00:00:00,1331.75,1347.0,1330.48,1345.99,32094,0
2010-10-21 00:00:00,1345.94,1349.06,1317.81,1325.46,43014,0
2010-10-22 00:00:00,1325.5,1328.45,1315.07,1327.65,32107,0
2010-10-25 00:00:00,1327.23,1349.05,1327.23,1339.69,34334,0
2010-10-26 00:00:00,1339.72,1343.5,1327.94,1340.25,28513,0
2010-10-27 00:00:00,1340.3,1343.48,1318.98,1325.15,35621,0
2010-10-28 00:00:00,1325.13,1345.8,1322.84,1343.85,30522,0
2010-10-29 00:00:00,1343.88,1359.28,1335.15,1357.52,31654,0
2010-11-01 00:00:00,1358.03,1365.98,1348.98,1353.67,34949,0
2010-11-02 00:00:00,1353.69,1359.8,1350.2,1357.25,29884,0
2010-11-03 00:00:00,1357.15,1364.45,1325.43,1348.38,33802,0
2010-11-04 00:00:00,1348.4,1393.3,1346.7,1392.28,37386,0
2010-11-05 00:00:00,1392.3,1398.13,1373.23,1395.15,30604,0
2010-11-08 00:00:00,1393.42,1410.38,1386.68,1409.35,43319,0
2010-11-09 00:00:00,1409.33,1424.43,1382.65,1392.73,43495,0
2010-11-10 00:00:00,1392.78,1410.08,1383.95,1403.78,53785,0
2010-11-11 00:00:00,1403.83,1417.7,1397.15,1408.35,41264,0
2010-11-12 00:00:00,1408.4,1409.75,1359.9,1368.38,52319,0
2010-11-15 00:00:00,1369.53,1376.75,1355.75,1360.48,43003,0
2010-11-16 00:00:00,1360.53,1364.65,1329.65,1339.55,44056,0
2010-11-17 00:00:00,1339.5,1344.83,1330.71,1335.88,41713,0
2010-11-18 00:00:00,1335.9,1359.15,1333.27,1353.15,43766,0
2010-11-19 00:00:00,1353.13,1363.28,1341.55,1353.15,39469,0
2010-11-22 00:00:00,1359.28,1367.75,1348.37,1366.62,42766,0
2010-11-23 00:00:00,1366.63,1382.38,1356.13,1376.26,40621,0
2010-11-24 00:00:00,1376.21,1381.38,1369.18,1373.18,31074,0
2010-11-25 00:00:00,1373.23,1375.18,1368.03,1374.73,13456,0
2010-11-26 00:00:00,1374.98,1375.03,1350.88,1363.53,29992,0
2010-11-29 00:00:00,1364.05,1369.23,1353.15,1366.08,37558,0
2010-11-30 00:00:00,1366.03,1389.78,1362.8,1385.73,42166,0
2010-12-01 00:00:00,1385.86,1396.78,1381.75,1387.58,32935,0
2010-12-02 00:00:00,1387.56,1398.38,1383.03,1384.93,35819,0
2010-12-03 00:00:00,1384.96,1413.8,1384.48,1413.38,33278,0
2010-12-06 00:00:00,1414.2,1427.4,1408.78,1423.5,31258,0
2010-12-07 00:00:00,1423.53,1430.9,1396.38,1401.68,37806,0
2010-12-08 00:00:00,1401.61,1404.26,1371.23,1381.73,46870,0
2010-12-09 00:00:00,1381.76,1394.53,1380.08,1386.71,32317,0
2010-12-10 00:00:00,1386.73,1392.05,1372.08,1386.6,34096,0
2010-12-13 00:00:00,1385.68,1399.2,1380.1,1393.77,34049,0
2010-12-14 00:00:00,1393.8,1408.0,1391.8,1395.91,33986,0
2010-12-15 00:00:00,1395.96,1397.16,1378.36,1380.51,36666,0
2010-12-16 00:00:00,1380.48,1386.24,1361.03,1369.86,34684,0
2010-12-17 00:00:00,1369.88,1378.75,1364.65,1374.53,35027,0
2010-12-20 00:00:00,1374.58,1388.04,1374.55,1385.06,33165,0
2010-12-21 00:00:00,1385.03,1391.98,1380.78,1385.21,24305,0
2010-12-22 00:00:00,1385.23,1390.91,1382.91,1385.08,24446,0
2010-12-23 00:00:00,1385.06,1388.25,1372.05,1379.66,21190,0
2010-12-24 00:00:00,1379.71,1385.21,1378.38,1384.66,621,0
2010-12-27 00:00:00,1384.64,1386.2,1371.96,1383.41,20816,0
2010-12-28 00:00:00,1383.51,1406.53,1382.36,1405.64,25717,0
2010-12-29 00:00:00,1405.67,1413.96,1401.05,1411.38,18963,0
2010-12-30 00:00:00,1411.33,1414.66,1402.98,1404.41,21111,0
2010-12-31 00:00:00,1404.45,1419.15,1403.87,1418.52,12289,0
2011-01-03 00:00:00,1420.98,1423.83,1412.39,1414.53,25935,0
2011-01-04 00:00:00,1414.57,1417.14,1374.7,1380.27,32875,0
2011-01-05 00:00:00,1380.3,1384.7,1363.85,1377.93,35633,0
2011-01-06 00:00:00,1377.96,1379.75,1364.7,1371.18,29952,0
2011-01-07 00:00:00,1371.16,1378.68,1352.59,1368.75,35560,0
2011-01-10 00:00:00,1369.51,1375.91,1365.32,1375.33,18871,0
2011-01-11 00:00:00,1375.38,1386.6,1372.58,1381.18,26456,0
2011-01-12 00:00:00,1381.23,1388.73,1376.59,1387.58,32659,0
2011-01-13 00:00:00,1387.63,1393.01,1369.45,1372.98,33775,0
2011-01-14 00:00:00,1373.33,1377.92,1354.95,1359.65,35745,0
2011-01-17 00:00:00,1359.78,1365.66,1357.18,1361.23,19667,0
2011-01-18 00:00:00,1361.28,1376.15,1360.38,1367.98,26739,0
2011-01-19 00:00:00,1367.95,1379.17,1365.51,1369.66,27896,0
2011-01-20 00:00:00,1369.79,1371.08,1343.25,1345.86,36147,0
2011-01-21 00:00:00,1345.89,1350.18,1337.68,1342.88,28795,0
2011-01-24 00:00:00,1342.45,1353.0,1332.23,1333.79,33811,0
2011-01-25 00:00:00,1333.82,1338.33,1322.54,1332.07,31514,0
2011-01-26 00:00:00,1332.09,1346.48,1324.9,1345.57,24937,0
2011-01-27 00:00:00,1345.62,1347.76,1310.33,1313.58,28734,0
2011-01-28 00:00:00,1313.63,1347.05,1307.95,1335.2,35589,0
2011-01-31 00:00:00,1337.7,1345.8,1323.05,1332.45,31804,0
2011-02-01 00:00:00,1332.4,1342.97,1325.58,1340.88,32802,0
2011-02-02 00:00:00,1340.98,1343.38,1326.75,1334.85,30578,0
2011-02-03 00:00:00,1334.9,1355.7,1324.93,1353.93,28992,0
2011-02-04 00:00:00,1353.98,1358.64,1344.9,1349.05,25241,0
2011-02-07 00:00:00,1348.55,1353.07,1342.78,1350.95,27330,0
2011-02-08 00:00:00,1350.9,1367.75,1348.26,1363.55,25017,0
2011-02-09 00:00:00,1363.6,1367.0,1357.97,1363.35,23073,0
2011-02-10 00:00:00,1363.4,1365.86,1350.86,1363.5,26018,0
2011-02-11 00:00:00,1363.55,1368.38,1353.98,1356.28,24363,0
2011-02-14 00:00:00,1356.1,1366.57,1353.6,1361.48,24037,0
2011-02-15 00:00:00,1361.5,1376.39,1360.7,1373.45,21650,0
2011-02-16 00:00:00,1373.41,1381.81,1368.05,1374.08,26241,0
2011-02-17 00:00:00,1374.18,1384.87,1374.13,1383.7,20212,0
2011-02-18 00:00:00,1383.73,1391.79,1381.74,1387.55,24634,0
2011-02-21 00:00:00,1388.85,1408.29,1388.85,1406.05,20072,0
2011-02-22 00:00:00,1406.03,1410.95,1392.68,1398.68,35388,0
2011-02-23 00:00:00,1398.63,1416.59,1395.45,1411.39,31066,0
2011-02-24 00:00:00,1411.41,1418.09,1395.07,1402.3,38582,0
2011-02-25 00:00:00,1402.35,1411.6,1399.7,1408.0,29275,0
2011-02-28 00:00:00,1408.95,1416.24,1404.69,1411.03,33729,0
2011-03-01 00:00:00,1411.08,1434.6,1409.25,1432.83,32959,0
2011-03-02 00:00:00,1432.85,1440.3,1427.54,1434.03,33074,0
2011-03-03 00:00:00,1434.28,1436.13,1410.08,1415.63,26092,0
2011-03-04 00:00:00,1415.68,1431.95,1413.18,1428.05,21553,0
2011-03-07 00:00:00,1432.2,1444.79,1428.02,1431.63,37165,0
2011-03-08 00:00:00,1431.68,1436.66,1423.12,1428.58,34516,0
2011-03-09 00:00:00,1428.53,1436.14,1422.83,1430.53,23929,0
2011-03-10 00:00:00,1430.58,1431.68,1402.98,1411.4,28544,0
2011-03-11 00:00:00,1411.35,1423.82,1404.68,1416.52,40368,0
2011-03-14 00:00:00,1418.97,1432.37,1417.55,1426.15,31054,0
2011-03-15 00:00:00,1426.3,1429.0,1380.9,1395.35,40675,0
2011-03-16 00:00:00,1395.4,1406.15,1392.2,1398.6,32232,0
2011-03-17 00:00:00,1398.7,1404.95,1386.25,1403.7,26192,0
2011-03-18 00:00:00,1403.7,1423.76,1401.9,1418.45,26355,0
2011-03-21 00:00:00,1419.5,1434.69,1419.5,1427.25,22670,0
2011-03-22 00:00:00,1427.03,1432.05,1419.3,1427.35,23622,0
2011-03-23 00:00:00,1427.38,1440.9,1425.5,1436.9,21656,0
2011-03-24 00:00:00,1436.93,1447.53,1423.78,1429.85,25809,0
2011-03-25 00:00:00,1429.88,1437.8,1422.1,1427.75,24071,0
2011-03-28 00:00:00,1428.05,1428.75,1410.1,1420.03,28352,0
2011-03-29 00:00:00,1419.95,1423.15,1411.04,1418.08,22182,0
2011-03-30 00:00:00,1418.13,1429.92,1411.75,1422.55,21751,0
2011-03-31 00:00:00,1422.7,1439.35,1420.15,1431.7,23644,0
2011-04-01 00:00:00,1431.73,1436.35,1412.7,1427.3,23986,0
2011-04-04 00:00:00,1427.8,1438.55,1427.6,1433.5,19470,0
2011-04-05 00:00:00,1433.6,1456.78,1429.84,1455.4,23445,0
2011-04-06 00:00:00,1455.45,1462.1,1451.2,1459.25,24801,0
2011-04-07 00:00:00,1459.2,1465.0,1452.45,1457.65,23135,0
2011-04-08 00:00:00,1457.55,1474.9,1456.03,1473.3,24270,0
2011-04-11 00:00:00,1474.55,1476.24,1459.3,1462.93,35094,0
2011-04-12 00:00:00,1462.9,1467.29,1444.02,1452.65,33636,0
2011-04-13 00:00:00,1452.63,1462.25,1451.1,1456.85,30471,0
2011-04-14 00:00:00,1456.9,1474.58,1452.3,1473.78,31257,0
2011-04-15 00:00:00,1473.75,1487.93,1471.4,1487.25,27751,0
2011-04-18 00:00:00,1485.45,1497.55,1477.3,1494.98,32257,0
2011-04-19 00:00:00,1494.93,1499.38,1487.34,1495.9,31026,0
2011-04-20 00:00:00,1495.85,1505.74,1492.95,1501.8,30038,0
2011-04-21 00:00:00,1501.7,1508.83,1500.39,1504.4,25129,0
2011-04-22 00:00:00,1504.35,1511.9,1503.35,1504.6,266,0
2011-04-25 00:00:00,1509.95,1518.12,1501.7,1506.8,29908,0
2011-04-26 00:00:00,1506.8,1508.05,1492.72,1505.93,30949,0
2011-04-27 00:00:00,1505.9,1530.0,1502.83,1526.6,26315,0
2011-04-28 00:00:00,1526.58,1538.18,1523.85,1536.05,32814,0
2011-04-29 00:00:00,1536.1,1569.03,1531.73,1562.25,25940,0
2011-05-02 00:00:00,1570.45,1574.95,1539.95,1545.08,32713,0
2011-05-03 00:00:00,1545.05,1550.95,1526.95,1535.58,39697,0
2011-05-04 00:00:00,1535.63,1542.85,1505.53,1515.85,36772,0
2011-05-05 00:00:00,1515.8,1521.88,1462.24,1473.85,42155,0
2011-05-06 00:00:00,1475.5,1498.29,1470.9,1488.55,48814,0
2011-05-09 00:00:00,1494.05,1513.85,1489.0,1512.98,34836,0
2011-05-10 00:00:00,1511.0,1519.6,1505.8,1515.6,24900,0
2011-05-11 00:00:00,1516.1,1526.55,1495.56,1501.3,35711,0
2011-05-12 00:00:00,1499.35,1507.87,1478.0,1505.65,41963,0
2011-05-13 00:00:00,1506.15,1516.5,1482.75,1492.84,37997,0
2011-05-16 00:00:00,1492.85,1504.31,1486.85,1489.15,28380,0
2011-05-17 00:00:00,1490.55,1497.55,1471.68,1486.45,20698,0
2011-05-18 00:00:00,1486.5,1499.75,1484.75,1496.45,28314,0
2011-05-19 00:00:00,1495.85,1499.55,1486.15,1492.95,28677,0
2011-05-20 00:00:00,1493.7,1515.72,1486.6,1512.67,32617,0
2011-05-23 00:00:00,1511.95,1518.65,1503.75,1516.66,32752,0
2011-05-24 00:00:00,1517.3,1527.56,1513.1,1526.02,22954,0
2011-05-25 00:00:00,1525.6,1532.08,1521.04,1524.9,20529,0
2011-05-26 00:00:00,1524.95,1530.52,1514.45,1518.72,22677,0
2011-05-27 00:00:00,1518.6,1538.21,1518.6,1536.2,22980,0
2011-05-30 00:00:00,1536.57,1538.9,1534.05,1538.65,5897,0
2011-05-31 00:00:00,1537.85,1540.65,1532.03,1535.3,10507,0
2011-06-01 00:00:00,1535.55,1550.05,1529.3,1539.4,24683,0
2011-06-02 00:00:00,1540.5,1544.32,1519.3,1533.25,32434,0
2011-06-03 00:00:00,1533.6,1547.05,1523.78,1540.95,33905,0
2011-06-06 00:00:00,1541.78,1553.37,1540.59,1544.06,20577,0
2011-06-07 00:00:00,1543.88,1550.01,1535.97,1543.64,25357,0
2011-06-08 00:00:00,1542.55,1546.0,1530.57,1537.21,28302,0
2011-06-09 00:00:00,1538.35,1549.46,1533.12,1543.49,25103,0
2011-06-10 00:00:00,1544.21,1544.94,1525.65,1530.56,26588,0
2011-06-13 00:00:00,1529.75,1532.5,1510.75,1515.15,14101,0
2011-06-14 00:00:00,1515.5,1525.95,1512.11,1523.53,17468,0
2011-06-15 00:00:00,1524.4,1534.4,1513.78,1530.55,28491,0
2011-06-16 00:00:00,1530.0,1532.85,1521.4,1529.11,31360,0
2011-06-17 00:00:00,1528.3,1541.8,1522.38,1538.7,27451,0
2011-06-20 00:00:00,1540.1,1546.68,1532.77,1540.45,19757,0
2011-06-21 00:00:00,1540.75,1547.8,1538.45,1546.0,16349,0
2011-06-22 00:00:00,1547.15,1557.91,1541.05,1548.75,14094,0
2011-06-23 00:00:00,1547.4,1548.55,1512.6,1521.45,24929,0
2011-06-24 00:00:00,1521.65,1525.55,1498.23,1499.74,35187,0
2011-06-27 00:00:00,1499.9,1505.35,1490.7,1497.79,29634,0
2011-06-28 00:00:00,1497.4,1506.25,1495.38,1501.15,21021,0
2011-06-29 00:00:00,1501.95,1512.92,1500.15,1512.25,24634,0
2011-06-30 00:00:00,1512.15,1513.76,1498.74,1500.08,27960,0
2011-07-01 00:00:00,1501.4,1502.6,1477.99,1487.49,24716,0
2011-07-04 00:00:00,1487.23,1496.45,1486.17,1495.59,6594,0
2011-07-05 00:00:00,1494.9,1516.54,1493.11,1516.0,16240,0
2011-07-06 00:00:00,1515.7,1533.56,1510.05,1528.47,23327,0
2011-07-07 00:00:00,1528.5,1534.3,1522.52,1532.06,24360,0
2011-07-08 00:00:00,1531.75,1545.2,1524.63,1542.06,21445,0
2011-07-11 00:00:00,1542.48,1556.62,1541.37,1553.22,26097,0
2011-07-12 00:00:00,1553.35,1573.45,1540.57,1567.53,36256,0
2011-07-13 00:00:00,1566.95,1587.74,1564.15,1581.81,34917,0
2011-07-14 00:00:00,1583.57,1594.15,1578.77,1587.1,32745,0
2011-07-15 00:00:00,1586.85,1593.46,1575.7,1593.15,27000,0
2011-07-18 00:00:00,1593.4,1607.3,1591.25,1604.35,27934,0
2011-07-19 00:00:00,1605.35,1609.9,1582.3,1588.15,30610,0
2011-07-20 00:00:00,1587.65,1601.4,1581.0,1600.35,33155,0
2011-07-21 00:00:00,1601.25,1604.5,1584.65,1590.6,34775,0
2011-07-22 00:00:00,1589.15,1607.05,1583.3,1602.45,27288,0
2011-07-25 00:00:00,1609.0,1623.2,1603.48,1613.99,33383,0
2011-07-26 00:00:00,1614.15,1620.1,1607.8,1618.97,27047,0
2011-07-27 00:00:00,1619.3,1628.55,1608.75,1613.3,26370,0
2011-07-28 00:00:00,1613.55,1620.05,1602.9,1615.93,26986,0
2011-07-29 00:00:00,1616.6,1632.7,1610.5,1624.55,30063,0
2011-08-01 00:00:00,1610.3,1631.74,1607.05,1619.35,35728,0
2011-08-02 00:00:00,1619.3,1659.75,1616.25,1659.75,37639,0
2011-08-03 00:00:00,1659.45,1673.03,1651.83,1661.35,38740,0
2011-08-04 00:00:00,1660.4,1682.0,1639.91,1647.2,51759,0
2011-08-05 00:00:00,1646.25,1670.04,1641.6,1660.75,48172,0
2011-08-08 00:00:00,1683.98,1720.3,1682.25,1719.05,60355,0
2011-08-09 00:00:00,1717.1,1779.55,1714.95,1739.96,79064,0
2011-08-10 00:00:00,1742.8,1797.5,1737.44,1792.89,68773,0
2011-08-11 00:00:00,1794.5,1814.65,1731.8,1763.6,68567,0
2011-08-12 00:00:00,1765.05,1768.0,1723.05,1745.2,45055,0
2011-08-15 00:00:00,1746.26,1765.65,1727.85,1765.43,37291,0
2011-08-16 00:00:00,1765.85,1786.78,1761.0,1785.11,41625,0
2011-08-17 00:00:00,1785.55,1794.51,1778.9,1790.85,25860,0
2011-08-18 00:00:00,1789.05,1828.55,1783.61,1823.5,43029,0
2011-08-19 00:00:00,1823.95,1877.59,1821.45,1848.05,61799,0
2011-08-22 00:00:00,1864.67,1898.3,1857.5,1897.15,61696,0
2011-08-23 00:00:00,1898.05,1911.8,1823.35,1828.1,69187,0
2011-08-24 00:00:00,1829.6,1853.7,1749.6,1758.55,47958,0
2011-08-25 00:00:00,1750.4,1774.79,1702.85,1774.79,33574,0
2011-08-26 00:00:00,1771.8,1823.01,1757.45,1822.77,73779,0
2011-08-29 00:00:00,1835.07,1835.17,1775.94,1788.14,67157,0
2011-08-30 00:00:00,1789.0,1840.18,1783.54,1835.33,62844,0
2011-08-31 00:00:00,1836.2,1839.8,1811.35,1825.7,57023,0
2011-09-01 00:00:00,1825.7,1831.0,1813.45,1825.9,45597,0
2011-09-02 00:00:00,1825.0,1884.5,1824.25,1882.2,41394,0
2011-09-05 00:00:00,1880.05,1902.75,1874.21,1899.59,36021,0
2011-09-06 00:00:00,1901.9,1920.7,1858.81,1874.95,73612,0
2011-09-07 00:00:00,1870.8,1880.1,1792.59,1816.95,65944,0
2011-09-08 00:00:00,1817.4,1870.6,1813.35,1869.65,65272,0
2011-09-09 00:00:00,1869.65,1886.0,1822.8,1855.8,66036,0
2011-09-12 00:00:00,1860.75,1861.5,1801.15,1814.8,58601,0
2011-09-13 00:00:00,1814.75,1843.9,1794.34,1833.25,57599,0
2011-09-14 00:00:00,1834.1,1844.7,1808.45,1819.45,48401,0
