datetime,open,high,low,close,tick_volume,gradient,signal_label,signal_with_time
2019-11-25,1460.79,1462.16,1454.09,1454.91,86395,-7.169999999999845,Bearish,Bearish (2019-11-25 00:00:00)
2019-11-26,1455.05,1462.94,1450.08,1461.35,90296,6.439999999999827,Bullish,Bullish (2019-11-26 00:00:00)
2019-11-27,1461.77,1461.94,1452.56,1454.19,73621,-7.1599999999998545,Bearish,Bearish (2019-11-27 00:00:00)
2019-11-28,1454.52,1458.28,1454.26,1455.99,43945,1.7999999999999545,Bullish,Bullish (2019-11-28 00:00:00)
2019-11-29,1455.59,1466.56,1453.08,1463.97,82067,7.980000000000018,Bullish,Bullish (2019-11-29 00:00:00)
2019-12-02,1464.19,1465.08,1453.99,1462.42,114497,-1.5499999999999545,Bearish,Bearish (2019-12-02 00:00:00)
2019-12-03,1462.49,1481.76,1459.86,1477.33,134705,14.909999999999854,Bullish,Bullish (2019-12-03 00:00:00)
2019-12-04,1477.45,1484.09,1471.48,1474.44,126690,-2.8899999999998727,Bearish,Bearish (2019-12-04 00:00:00)
2019-12-05,1474.64,1480.35,1472.91,1475.8,112615,1.3599999999999,Bullish,Bullish (2019-12-05 00:00:00)
2019-12-06,1475.84,1479.53,1458.73,1459.77,97238,-16.029999999999973,Bearish,Bearish (2019-12-06 00:00:00)
2019-12-09,1459.59,1465.41,1458.76,1461.88,70045,2.1100000000001273,Bullish,Bullish (2019-12-09 00:00:00)
2019-12-10,1461.71,1469.18,1460.11,1464.46,95349,2.5799999999999272,Bullish,Bullish (2019-12-10 00:00:00)
2019-12-11,1464.07,1478.91,1462.75,1474.86,104056,10.399999999999864,Bullish,Bullish (2019-12-11 00:00:00)
2019-12-12,1474.67,1486.74,1463.95,1469.79,125672,-5.069999999999936,Bearish,Bearish (2019-12-12 00:00:00)
2019-12-13,1468.59,1478.08,1461.97,1475.32,160564,5.529999999999973,Bullish,Bullish (2019-12-13 00:00:00)
2019-12-16,1475.78,1479.89,1473.17,1476.1,76155,0.7799999999999727,Bullish,Bullish (2019-12-16 00:00:00)
2019-12-17,1476.08,1480.56,1474.24,1476.13,73972,0.03000000000020009,Bullish,Bullish (2019-12-17 00:00:00)
2019-12-18,1476.22,1479.32,1470.49,1475.5,82187,-0.6300000000001091,Bearish,Bearish (2019-12-18 00:00:00)
2019-12-19,1474.85,1481.69,1473.28,1478.75,84304,3.25,Bullish,Bullish (2019-12-19 00:00:00)
2019-12-20,1478.88,1480.97,1475.88,1478.1,73317,-0.650000000000091,Bearish,Bearish (2019-12-20 00:00:00)
2019-12-23,1478.25,1486.15,1477.54,1485.52,72654,7.420000000000073,Bullish,Bullish (2019-12-23 00:00:00)
2019-12-24,1485.37,1500.52,1484.4,1499.55,63998,14.029999999999973,Bullish,Bullish (2019-12-24 00:00:00)
2019-12-26,1499.2,1512.61,1497.4,1510.81,95880,11.259999999999991,Bullish,Bullish (2019-12-26 00:00:00)
2019-12-27,1511.04,1515.33,1507.36,1510.86,102281,0.049999999999954525,Bullish,Bullish (2019-12-27 00:00:00)
2019-12-30,1511.44,1516.12,1510.8,1515.01,85395,4.150000000000091,Bullish,Bullish (2019-12-30 00:00:00)
2019-12-31,1514.83,1525.32,1514.76,1520.3,88561,5.289999999999964,Bullish,Bullish (2019-12-31 00:00:00)
2020-01-02,1517.97,1531.39,1517.23,1528.81,117851,8.509999999999991,Bullish,Bullish (2020-01-02 00:00:00)
2020-01-03,1528.55,1553.57,1527.98,1551.64,176596,22.830000000000155,Bullish,Bullish (2020-01-03 00:00:00)
2020-01-06,1558.55,1588.0,1558.55,1565.78,179576,14.139999999999873,Bullish,Bullish (2020-01-06 00:00:00)
2020-01-07,1564.34,1577.33,1555.34,1573.41,159834,7.630000000000109,Bullish,Bullish (2020-01-07 00:00:00)
2020-01-08,1574.22,1611.39,1552.26,1555.94,251360,-17.470000000000027,Bearish,Bearish (2020-01-08 00:00:00)
2020-01-09,1556.23,1561.34,1540.27,1552.18,149197,-3.759999999999991,Bearish,Bearish (2020-01-09 00:00:00)
2020-01-10,1552.6,1563.18,1545.75,1562.3,120234,10.11999999999989,Bullish,Bullish (2020-01-10 00:00:00)
2020-01-13,1559.33,1561.49,1546.58,1547.96,97553,-14.339999999999918,Bearish,Bearish (2020-01-13 00:00:00)
2020-01-14,1548.46,1548.89,1535.95,1546.23,128466,-1.7300000000000182,Bearish,Bearish (2020-01-14 00:00:00)
2020-01-15,1546.48,1558.19,1546.4,1556.3,115911,10.069999999999936,Bullish,Bullish (2020-01-15 00:00:00)
2020-01-16,1555.72,1558.11,1548.04,1552.42,93331,-3.8799999999998818,Bearish,Bearish (2020-01-16 00:00:00)
2020-01-17,1552.22,1561.28,1549.42,1557.12,90747,4.699999999999818,Bullish,Bullish (2020-01-17 00:00:00)
2020-01-20,1557.23,1562.76,1556.37,1560.7,43676,3.5800000000001546,Bullish,Bullish (2020-01-20 00:00:00)
2020-01-21,1560.88,1568.63,1546.38,1558.17,124213,-2.5299999999999727,Bearish,Bearish (2020-01-21 00:00:00)
2020-01-22,1558.8,1559.28,1550.2,1558.79,89702,0.6199999999998909,Bullish,Bullish (2020-01-22 00:00:00)
2020-01-23,1558.79,1567.97,1551.94,1562.79,124750,4.0,Bullish,Bullish (2020-01-23 00:00:00)
2020-01-24,1562.49,1575.83,1556.56,1571.43,115510,8.6400000000001,Bullish,Bullish (2020-01-24 00:00:00)
2020-01-27,1581.21,1588.51,1575.9,1581.86,161267,10.429999999999836,Bullish,Bullish (2020-01-27 00:00:00)
2020-01-28,1581.58,1583.07,1565.57,1567.88,126826,-13.97999999999979,Bearish,Bearish (2020-01-28 00:00:00)
2020-01-29,1566.89,1578.04,1563.4,1576.76,111628,8.879999999999882,Bullish,Bullish (2020-01-29 00:00:00)
2020-01-30,1576.86,1585.99,1572.3,1573.89,163993,-2.869999999999891,Bearish,Bearish (2020-01-30 00:00:00)
2020-01-31,1574.18,1590.44,1570.98,1589.17,161457,15.279999999999973,Bullish,Bullish (2020-01-31 00:00:00)
2020-02-03,1593.12,1593.63,1569.7,1576.67,156669,-12.5,Bearish,Bearish (2020-02-03 00:00:00)
2020-02-04,1576.76,1579.68,1549.08,1552.7,132568,-23.970000000000027,Bearish,Bearish (2020-02-04 00:00:00)
2020-02-05,1552.59,1562.42,1547.51,1556.61,153561,3.9099999999998545,Bullish,Bullish (2020-02-05 00:00:00)
2020-02-06,1555.94,1568.28,1552.54,1566.61,128650,10.0,Bullish,Bullish (2020-02-06 00:00:00)
2020-02-07,1566.63,1574.05,1561.17,1570.25,138887,3.6400000000001,Bullish,Bullish (2020-02-07 00:00:00)
2020-02-10,1572.04,1577.03,1568.0,1572.06,127691,1.8099999999999454,Bullish,Bullish (2020-02-10 00:00:00)
2020-02-11,1572.12,1574.05,1562.16,1567.79,105892,-4.269999999999982,Bearish,Bearish (2020-02-11 00:00:00)
2020-02-12,1567.69,1570.48,1561.81,1565.8,97142,-1.990000000000009,Bearish,Bearish (2020-02-12 00:00:00)
2020-02-13,1565.95,1578.28,1565.59,1575.94,138706,10.1400000000001,Bullish,Bullish (2020-02-13 00:00:00)
2020-02-14,1575.91,1584.99,1573.08,1583.98,106350,8.039999999999964,Bullish,Bullish (2020-02-14 00:00:00)
2020-02-17,1581.52,1583.79,1578.9,1581.15,44813,-2.8299999999999272,Bearish,Bearish (2020-02-17 00:00:00)
2020-02-18,1580.32,1605.13,1580.32,1601.41,127001,20.25999999999999,Bullish,Bullish (2020-02-18 00:00:00)
2020-02-19,1601.44,1612.95,1599.53,1611.6,124863,10.189999999999827,Bullish,Bullish (2020-02-19 00:00:00)
2020-02-20,1611.64,1623.75,1603.92,1619.25,186464,7.650000000000091,Bullish,Bullish (2020-02-20 00:00:00)
2020-02-21,1619.56,1649.27,1618.98,1643.32,200536,24.069999999999936,Bullish,Bullish (2020-02-21 00:00:00)
2020-02-24,1653.32,1689.35,1650.9,1658.63,274083,15.310000000000173,Bullish,Bullish (2020-02-24 00:00:00)
2020-02-25,1659.19,1663.9,1625.17,1635.19,304180,-23.440000000000055,Bearish,Bearish (2020-02-25 00:00:00)
2020-02-26,1634.58,1655.02,1624.89,1640.6,262063,5.4099999999998545,Bullish,Bullish (2020-02-26 00:00:00)
2020-02-27,1640.69,1660.37,1635.27,1643.92,283675,3.3200000000001637,Bullish,Bullish (2020-02-27 00:00:00)
2020-02-28,1644.49,1649.5,1562.89,1585.67,300076,-58.25,Bearish,Bearish (2020-02-28 00:00:00)
2020-03-02,1591.59,1611.04,1575.41,1589.58,307233,3.9099999999998545,Bullish,Bullish (2020-03-02 00:00:00)
2020-03-03,1589.51,1649.28,1584.83,1640.88,240303,51.30000000000018,Bullish,Bullish (2020-03-03 00:00:00)
2020-03-04,1639.88,1652.6,1631.89,1636.49,206097,-4.3900000000001,Bearish,Bearish (2020-03-04 00:00:00)
2020-03-05,1636.77,1674.62,1634.97,1672.48,218222,35.99000000000001,Bullish,Bullish (2020-03-05 00:00:00)
2020-03-06,1671.97,1692.16,1642.41,1674.25,294028,1.7699999999999818,Bullish,Bullish (2020-03-06 00:00:00)
2020-03-09,1691.8,1703.29,1657.35,1678.95,227220,4.7000000000000455,Bullish,Bullish (2020-03-09 00:00:00)
2020-03-10,1680.13,1680.35,1641.77,1649.18,257509,-29.769999999999982,Bearish,Bearish (2020-03-10 00:00:00)
2020-03-11,1649.26,1671.25,1633.02,1635.91,205315,-13.269999999999982,Bearish,Bearish (2020-03-11 00:00:00)
2020-03-12,1634.1,1650.37,1560.76,1578.14,233939,-57.76999999999998,Bearish,Bearish (2020-03-12 00:00:00)
2020-03-13,1576.51,1597.96,1504.52,1528.79,228985,-49.350000000000136,Bearish,Bearish (2020-03-13 00:00:00)
2020-03-16,1563.8,1575.33,1451.22,1510.21,262326,-18.579999999999927,Bearish,Bearish (2020-03-16 00:00:00)
2020-03-17,1514.08,1554.02,1465.49,1528.56,241333,18.34999999999991,Bullish,Bullish (2020-03-17 00:00:00)
2020-03-18,1527.41,1546.3,1472.88,1485.28,217946,-43.27999999999997,Bearish,Bearish (2020-03-18 00:00:00)
2020-03-19,1486.42,1500.74,1464.08,1472.22,198564,-13.059999999999945,Bearish,Bearish (2020-03-19 00:00:00)
2020-03-20,1471.85,1515.97,1454.94,1496.77,185873,24.549999999999955,Bullish,Bullish (2020-03-20 00:00:00)
2020-03-23,1502.5,1561.19,1482.35,1552.59,212532,55.819999999999936,Bullish,Bullish (2020-03-23 00:00:00)
2020-03-24,1553.68,1632.64,1552.45,1626.73,95895,74.1400000000001,Bullish,Bullish (2020-03-24 00:00:00)
2020-03-25,1628.64,1639.34,1592.62,1616.7,72740,-10.029999999999973,Bearish,Bearish (2020-03-25 00:00:00)
2020-03-26,1616.7,1644.02,1500.59,1628.98,69332,12.279999999999973,Bullish,Bullish (2020-03-26 00:00:00)
2020-03-27,1631.14,1635.27,1613.78,1621.61,76913,-7.370000000000118,Bearish,Bearish (2020-03-27 00:00:00)
2020-03-30,1628.16,1632.98,1610.4,1620.27,72790,-1.3399999999999181,Bearish,Bearish (2020-03-30 00:00:00)
2020-03-31,1622.32,1623.41,1574.32,1576.22,93992,-44.049999999999955,Bearish,Bearish (2020-03-31 00:00:00)
2020-04-01,1575.06,1600.39,1567.84,1591.02,95117,14.799999999999955,Bullish,Bullish (2020-04-01 00:00:00)
2020-04-02,1589.06,1619.82,1582.84,1611.64,111159,20.62000000000012,Bullish,Bullish (2020-04-02 00:00:00)
2020-04-03,1613.24,1625.3,1605.87,1615.72,89711,4.079999999999927,Bullish,Bullish (2020-04-03 00:00:00)
2020-04-06,1615.04,1668.62,1608.77,1657.68,95795,41.960000000000036,Bullish,Bullish (2020-04-06 00:00:00)
2020-04-07,1660.98,1674.02,1642.29,1648.12,98667,-9.560000000000173,Bearish,Bearish (2020-04-07 00:00:00)
2020-04-08,1647.69,1656.48,1640.45,1645.81,77773,-2.3099999999999454,Bearish,Bearish (2020-04-08 00:00:00)
2020-04-09,1644.86,1690.27,1642.83,1683.04,115624,37.23000000000002,Bullish,Bullish (2020-04-09 00:00:00)
2020-04-13,1685.54,1722.59,1671.74,1713.29,97231,30.25,Bullish,Bullish (2020-04-13 00:00:00)
2020-04-14,1714.22,1747.81,1708.69,1726.96,141612,13.670000000000073,Bullish,Bullish (2020-04-14 00:00:00)
2020-04-15,1726.48,1731.2,1707.52,1716.59,120721,-10.370000000000118,Bearish,Bearish (2020-04-15 00:00:00)
2020-04-16,1716.3,1738.76,1707.65,1718.77,136645,2.1800000000000637,Bullish,Bullish (2020-04-16 00:00:00)
2020-04-17,1719.4,1719.4,1679.49,1681.46,142664,-37.309999999999945,Bearish,Bearish (2020-04-17 00:00:00)
2020-04-20,1678.93,1702.47,1671.49,1694.77,134563,13.309999999999945,Bullish,Bullish (2020-04-20 00:00:00)
2020-04-21,1694.7,1697.82,1659.45,1683.43,131108,-11.339999999999918,Bearish,Bearish (2020-04-21 00:00:00)
2020-04-22,1687.59,1718.63,1680.28,1714.65,147216,31.220000000000027,Bullish,Bullish (2020-04-22 00:00:00)
2020-04-23,1713.66,1738.68,1706.93,1730.39,150365,15.740000000000009,Bullish,Bullish (2020-04-23 00:00:00)
2020-04-24,1730.24,1736.29,1710.35,1726.58,130637,-3.810000000000173,Bearish,Bearish (2020-04-24 00:00:00)
2020-04-27,1726.08,1727.27,1706.07,1715.13,140781,-11.449999999999818,Bearish,Bearish (2020-04-27 00:00:00)
2020-04-28,1713.73,1716.53,1691.74,1708.52,162296,-6.610000000000127,Bearish,Bearish (2020-04-28 00:00:00)
2020-04-29,1707.89,1717.3,1697.85,1712.81,138073,4.289999999999964,Bullish,Bullish (2020-04-29 00:00:00)
2020-04-30,1712.62,1721.76,1681.41,1687.0,147185,-25.809999999999945,Bearish,Bearish (2020-04-30 00:00:00)
2020-05-01,1686.77,1705.47,1670.32,1699.2,200922,12.200000000000045,Bullish,Bullish (2020-05-01 00:00:00)
2020-05-04,1697.67,1713.49,1691.6,1701.44,105465,2.240000000000009,Bullish,Bullish (2020-05-04 00:00:00)
2020-05-05,1700.82,1711.67,1689.92,1705.55,104363,4.1099999999999,Bullish,Bullish (2020-05-05 00:00:00)
2020-05-06,1705.44,1708.14,1682.05,1685.52,105094,-20.029999999999973,Bearish,Bearish (2020-05-06 00:00:00)
2020-05-07,1685.19,1722.01,1681.47,1716.19,115361,30.670000000000073,Bullish,Bullish (2020-05-07 00:00:00)
2020-05-08,1715.98,1723.35,1701.0,1701.5,121511,-14.690000000000055,Bearish,Bearish (2020-05-08 00:00:00)
2020-05-11,1701.09,1712.15,1691.99,1697.49,117357,-4.009999999999991,Bearish,Bearish (2020-05-11 00:00:00)
2020-05-12,1697.53,1711.01,1693.75,1701.95,121444,4.460000000000036,Bullish,Bullish (2020-05-12 00:00:00)
2020-05-13,1701.98,1718.02,1699.09,1715.87,149596,13.919999999999845,Bullish,Bullish (2020-05-13 00:00:00)
2020-05-14,1716.02,1736.47,1710.87,1730.12,129664,14.25,Bullish,Bullish (2020-05-14 00:00:00)
2020-05-15,1729.35,1751.63,1728.51,1742.73,145756,12.610000000000127,Bullish,Bullish (2020-05-15 00:00:00)
2020-05-18,1744.29,1765.31,1727.38,1732.25,149754,-10.480000000000018,Bearish,Bearish (2020-05-18 00:00:00)
2020-05-19,1732.91,1747.86,1725.74,1744.61,146201,12.3599999999999,Bullish,Bullish (2020-05-19 00:00:00)
2020-05-20,1744.64,1753.87,1742.42,1747.78,138564,3.1700000000000728,Bullish,Bullish (2020-05-20 00:00:00)
2020-05-21,1748.16,1748.81,1717.12,1727.03,139819,-20.75,Bearish,Bearish (2020-05-21 00:00:00)
2020-05-22,1725.7,1740.17,1724.36,1735.41,109585,8.38000000000011,Bullish,Bullish (2020-05-22 00:00:00)
2020-05-25,1731.74,1734.85,1721.39,1727.65,55368,-7.759999999999991,Bearish,Bearish (2020-05-25 00:00:00)
2020-05-26,1727.16,1735.5,1708.7,1709.68,116005,-17.970000000000027,Bearish,Bearish (2020-05-26 00:00:00)
2020-05-27,1710.65,1716.02,1693.7,1709.22,116481,-0.4600000000000364,Bearish,Bearish (2020-05-27 00:00:00)
2020-05-28,1710.46,1727.52,1704.36,1718.86,120543,9.639999999999873,Bullish,Bullish (2020-05-28 00:00:00)
2020-05-29,1718.05,1737.72,1712.67,1729.81,113716,10.950000000000045,Bullish,Bullish (2020-05-29 00:00:00)
2020-06-01,1735.05,1744.6,1727.15,1739.79,116644,9.980000000000018,Bullish,Bullish (2020-06-01 00:00:00)
2020-06-02,1739.44,1745.17,1721.33,1727.44,113388,-12.349999999999909,Bearish,Bearish (2020-06-02 00:00:00)
2020-06-03,1726.05,1731.8,1689.42,1698.46,143797,-28.980000000000018,Bearish,Bearish (2020-06-03 00:00:00)
2020-06-04,1698.99,1721.86,1696.71,1713.35,129435,14.889999999999873,Bullish,Bullish (2020-06-04 00:00:00)
2020-06-05,1712.71,1716.24,1670.72,1684.27,150064,-29.079999999999927,Bearish,Bearish (2020-06-05 00:00:00)
2020-06-08,1682.73,1700.68,1677.37,1698.2,130460,13.930000000000064,Bullish,Bullish (2020-06-08 00:00:00)
2020-06-09,1697.99,1720.85,1692.26,1714.27,146647,16.069999999999936,Bullish,Bullish (2020-06-09 00:00:00)
2020-06-10,1714.65,1739.76,1707.89,1738.19,136194,23.920000000000073,Bullish,Bullish (2020-06-10 00:00:00)
2020-06-11,1738.57,1744.67,1721.57,1726.96,154840,-11.230000000000018,Bearish,Bearish (2020-06-11 00:00:00)
2020-06-12,1727.18,1743.04,1722.23,1729.83,138933,2.869999999999891,Bullish,Bullish (2020-06-12 00:00:00)
2020-06-15,1726.8,1734.49,1704.22,1724.7,153968,-5.129999999999882,Bearish,Bearish (2020-06-15 00:00:00)
2020-06-16,1724.79,1732.81,1716.77,1727.44,148123,2.740000000000009,Bullish,Bullish (2020-06-16 00:00:00)
2020-06-17,1726.37,1730.32,1712.65,1726.54,114071,-0.900000000000091,Bearish,Bearish (2020-06-17 00:00:00)
2020-06-18,1726.69,1737.5,1717.54,1722.12,121495,-4.420000000000073,Bearish,Bearish (2020-06-18 00:00:00)
2020-06-19,1722.67,1745.19,1720.97,1743.08,114727,20.960000000000036,Bullish,Bullish (2020-06-19 00:00:00)
2020-06-22,1753.02,1763.07,1742.78,1754.7,141857,11.620000000000118,Bullish,Bullish (2020-06-22 00:00:00)
2020-06-23,1753.74,1770.99,1747.37,1766.97,133511,12.269999999999982,Bullish,Bullish (2020-06-23 00:00:00)
2020-06-24,1767.63,1779.22,1760.62,1761.4,149428,-5.569999999999936,Bearish,Bearish (2020-06-24 00:00:00)
2020-06-25,1760.31,1768.86,1753.34,1764.05,127603,2.6499999999998636,Bullish,Bullish (2020-06-25 00:00:00)
2020-06-26,1763.29,1771.84,1747.43,1770.38,123643,6.330000000000155,Bullish,Bullish (2020-06-26 00:00:00)
2020-06-29,1775.42,1775.42,1765.57,1772.94,111362,2.5599999999999454,Bullish,Bullish (2020-06-29 00:00:00)
2020-06-30,1772.32,1786.12,1764.67,1780.44,100995,7.5,Bullish,Bullish (2020-06-30 00:00:00)
2020-07-01,1780.44,1789.08,1759.07,1770.12,125608,-10.320000000000164,Bearish,Bearish (2020-07-01 00:00:00)
2020-07-02,1769.86,1779.5,1757.44,1775.32,102340,5.2000000000000455,Bullish,Bullish (2020-07-02 00:00:00)
2020-07-03,1774.25,1777.11,1772.58,1773.64,40750,-1.6799999999998363,Bearish,Bearish (2020-07-03 00:00:00)
2020-07-06,1773.42,1786.99,1770.0,1784.2,92315,10.559999999999945,Bullish,Bullish (2020-07-06 00:00:00)
2020-07-07,1784.37,1797.37,1773.52,1794.74,102938,10.539999999999964,Bullish,Bullish (2020-07-07 00:00:00)
2020-07-08,1795.32,1817.97,1791.48,1808.61,103136,13.86999999999989,Bullish,Bullish (2020-07-08 00:00:00)
2020-07-09,1808.87,1815.95,1795.48,1802.86,113513,-5.75,Bearish,Bearish (2020-07-09 00:00:00)
2020-07-10,1803.27,1810.56,1794.07,1798.51,97254,-4.349999999999909,Bearish,Bearish (2020-07-10 00:00:00)
2020-07-13,1795.97,1813.31,1795.97,1802.49,111207,3.980000000000018,Bullish,Bullish (2020-07-13 00:00:00)
2020-07-14,1802.08,1810.86,1790.6,1809.31,121904,6.819999999999936,Bullish,Bullish (2020-07-14 00:00:00)
2020-07-15,1809.19,1815.06,1802.46,1810.25,97112,0.9400000000000546,Bullish,Bullish (2020-07-15 00:00:00)
2020-07-16,1810.23,1813.26,1794.92,1796.49,92377,-13.759999999999991,Bearish,Bearish (2020-07-16 00:00:00)
2020-07-17,1796.86,1811.99,1795.82,1809.38,78142,12.8900000000001,Bullish,Bullish (2020-07-17 00:00:00)
2020-07-20,1808.99,1820.57,1805.71,1817.24,100165,7.8599999999999,Bullish,Bullish (2020-07-20 00:00:00)
2020-07-21,1817.42,1843.48,1815.84,1841.49,121248,24.25,Bullish,Bullish (2020-07-21 00:00:00)
2020-07-22,1841.68,1872.0,1839.61,1871.91,183459,30.420000000000073,Bullish,Bullish (2020-07-22 00:00:00)
2020-07-23,1871.52,1898.38,1863.71,1887.01,194045,15.099999999999909,Bullish,Bullish (2020-07-23 00:00:00)
2020-07-24,1887.21,1906.54,1881.37,1901.48,146134,14.470000000000027,Bullish,Bullish (2020-07-24 00:00:00)
2020-07-27,1901.38,1945.64,1899.57,1941.54,208163,40.059999999999945,Bullish,Bullish (2020-07-27 00:00:00)
2020-07-28,1941.3,1981.14,1906.62,1960.85,221075,19.309999999999945,Bullish,Bullish (2020-07-28 00:00:00)
2020-07-29,1958.86,1980.91,1941.45,1970.38,150216,9.5300000000002,Bullish,Bullish (2020-07-29 00:00:00)
2020-07-30,1970.27,1971.58,1939.52,1957.0,165915,-13.38000000000011,Bearish,Bearish (2020-07-30 00:00:00)
2020-07-31,1956.12,1983.07,1954.75,1975.24,174507,18.24000000000001,Bullish,Bullish (2020-07-31 00:00:00)
2020-08-03,1978.48,1987.68,1960.49,1976.76,136452,1.5199999999999818,Bullish,Bullish (2020-08-03 00:00:00)
2020-08-04,1976.35,2019.95,1967.41,2018.53,141576,41.76999999999998,Bullish,Bullish (2020-08-04 00:00:00)
2020-08-05,2019.23,2055.58,2009.51,2038.14,189408,19.610000000000127,Bullish,Bullish (2020-08-05 00:00:00)
2020-08-06,2037.56,2069.67,2034.52,2063.14,170393,24.999999999999773,Bullish,Bullish (2020-08-06 00:00:00)
2020-08-07,2062.54,2075.24,2015.49,2035.12,208787,-28.019999999999982,Bearish,Bearish (2020-08-07 00:00:00)
2020-08-10,2033.77,2049.91,2018.99,2027.82,157675,-7.2999999999999545,Bearish,Bearish (2020-08-10 00:00:00)
2020-08-11,2027.37,2030.01,1901.32,1911.83,241007,-115.99000000000001,Bearish,Bearish (2020-08-11 00:00:00)
2020-08-12,1911.17,1949.3,1862.6,1916.36,234768,4.529999999999973,Bullish,Bullish (2020-08-12 00:00:00)
2020-08-13,1916.43,1966.3,1912.81,1953.24,194380,36.88000000000011,Bullish,Bullish (2020-08-13 00:00:00)
2020-08-14,1953.39,1962.19,1932.17,1943.98,166398,-9.259999999999991,Bearish,Bearish (2020-08-14 00:00:00)
2020-08-17,1946.27,1990.69,1929.39,1984.25,160205,40.26999999999998,Bullish,Bullish (2020-08-17 00:00:00)
2020-08-18,1985.0,2015.7,1976.01,2001.8,179025,17.549999999999955,Bullish,Bullish (2020-08-18 00:00:00)
2020-08-19,2001.7,2006.45,1924.69,1928.4,206427,-73.39999999999986,Bearish,Bearish (2020-08-19 00:00:00)
2020-08-20,1928.92,1955.23,1924.77,1945.62,201180,17.2199999999998,Bullish,Bullish (2020-08-20 00:00:00)
2020-08-21,1946.7,1955.88,1911.47,1940.27,178031,-5.349999999999909,Bearish,Bearish (2020-08-21 00:00:00)
2020-08-24,1940.19,1961.77,1923.71,1928.72,152305,-11.549999999999955,Bearish,Bearish (2020-08-24 00:00:00)
2020-08-25,1928.62,1937.51,1914.27,1928.09,150520,-0.6300000000001091,Bearish,Bearish (2020-08-25 00:00:00)
2020-08-26,1927.78,1954.84,1902.78,1953.47,153453,25.38000000000011,Bullish,Bullish (2020-08-26 00:00:00)
2020-08-27,1953.93,1976.71,1909.93,1929.03,177902,-24.440000000000055,Bearish,Bearish (2020-08-27 00:00:00)
2020-08-28,1929.19,1973.83,1923.14,1963.99,170234,34.960000000000036,Bullish,Bullish (2020-08-28 00:00:00)
2020-08-31,1965.47,1976.64,1954.24,1967.63,144630,3.6400000000001,Bullish,Bullish (2020-08-31 00:00:00)
2020-09-01,1967.06,1992.41,1963.12,1970.88,159813,3.25,Bullish,Bullish (2020-09-01 00:00:00)
2020-09-02,1970.24,1973.25,1932.6,1943.51,162657,-27.37000000000012,Bearish,Bearish (2020-09-02 00:00:00)
2020-09-03,1942.91,1951.03,1921.71,1930.7,165919,-12.809999999999945,Bearish,Bearish (2020-09-03 00:00:00)
2020-09-04,1930.05,1947.67,1916.36,1933.06,162869,2.3599999999999,Bullish,Bullish (2020-09-04 00:00:00)
2020-09-07,1929.84,1941.32,1924.3,1928.21,76998,-4.849999999999909,Bearish,Bearish (2020-09-07 00:00:00)
2020-09-08,1928.2,1940.89,1906.41,1931.4,155819,3.1900000000000546,Bullish,Bullish (2020-09-08 00:00:00)
2020-09-09,1931.47,1950.86,1920.04,1946.97,121177,15.569999999999936,Bullish,Bullish (2020-09-09 00:00:00)
2020-09-10,1946.57,1966.6,1941.39,1946.11,142465,-0.8600000000001273,Bearish,Bearish (2020-09-10 00:00:00)
2020-09-11,1945.88,1954.76,1937.19,1940.2,127184,-5.9099999999998545,Bearish,Bearish (2020-09-11 00:00:00)
2020-09-14,1940.43,1962.75,1936.52,1956.46,106713,16.25999999999999,Bullish,Bullish (2020-09-14 00:00:00)
2020-09-15,1956.74,1972.17,1948.36,1953.66,120774,-2.7999999999999545,Bearish,Bearish (2020-09-15 00:00:00)
2020-09-16,1952.82,1973.58,1949.85,1959.86,136892,6.199999999999818,Bullish,Bullish (2020-09-16 00:00:00)
2020-09-17,1958.94,1960.95,1932.84,1944.29,150236,-15.569999999999936,Bearish,Bearish (2020-09-17 00:00:00)
2020-09-18,1944.09,1960.06,1943.64,1950.04,116783,5.75,Bullish,Bullish (2020-09-18 00:00:00)
2020-09-21,1949.45,1955.58,1882.19,1912.4,173324,-37.63999999999987,Bearish,Bearish (2020-09-21 00:00:00)
2020-09-22,1912.36,1920.03,1894.57,1900.39,169771,-12.009999999999991,Bearish,Bearish (2020-09-22 00:00:00)
2020-09-23,1900.03,1905.31,1855.78,1863.4,199325,-36.99000000000001,Bearish,Bearish (2020-09-23 00:00:00)
2020-09-24,1863.22,1877.08,1848.73,1868.41,195993,5.009999999999991,Bullish,Bullish (2020-09-24 00:00:00)
2020-09-25,1868.06,1875.17,1852.41,1860.28,160624,-8.13000000000011,Bearish,Bearish (2020-09-25 00:00:00)
2020-09-28,1857.97,1883.05,1848.41,1881.78,146785,21.5,Bullish,Bullish (2020-09-28 00:00:00)
2020-09-29,1880.94,1899.16,1875.44,1897.02,136724,15.240000000000009,Bullish,Bullish (2020-09-29 00:00:00)
2020-09-30,1898.0,1902.26,1881.36,1885.55,152269,-11.470000000000027,Bearish,Bearish (2020-09-30 00:00:00)
2020-10-01,1885.26,1911.97,1884.69,1904.96,155252,19.410000000000082,Bullish,Bullish (2020-10-01 00:00:00)
2020-10-02,1905.15,1917.07,1889.76,1899.24,137276,-5.720000000000027,Bearish,Bearish (2020-10-02 00:00:00)
2020-10-05,1904.97,1918.81,1887.01,1913.35,113052,14.1099999999999,Bullish,Bullish (2020-10-05 00:00:00)
2020-10-06,1912.67,1921.02,1874.61,1875.0,129721,-38.34999999999991,Bearish,Bearish (2020-10-06 00:00:00)
