datetime,open,high,low,close,tick_volume,avgPrice,gradient,signal_label,signal_with_time
2019-09-11,1485.91,1498.28,1485.17,1496.66,165067,1491.285,-1.209999999999809,Bearish,Bearish (2019-09-11 00:00:00)
2019-09-12,1497.1,1524.2,1489.28,1499.03,204232,1498.065,6.779999999999973,Bullish,Bullish (2019-09-12 00:00:00)
2019-09-13,1498.7,1509.05,1485.82,1488.35,162519,1493.525,-4.539999999999964,Bearish,Bearish (2019-09-13 00:00:00)
2019-09-16,1505.34,1512.17,1495.93,1498.45,205174,1501.895,8.36999999999989,Bullish,Bullish (2019-09-16 00:00:00)
2019-09-17,1498.92,1507.12,1493.46,1501.37,167751,1500.145,-1.75,Bearish,Bearish (2019-09-17 00:00:00)
2019-09-18,1501.32,1511.56,1483.45,1493.67,145771,1497.495,-2.650000000000091,Bearish,Bearish (2019-09-18 00:00:00)
2019-09-19,1493.99,1504.53,1489.01,1498.64,176138,1496.315,-1.1799999999998363,Bearish,Bearish (2019-09-19 00:00:00)
2019-09-20,1499.13,1517.07,1497.97,1516.49,145902,1507.81,11.49499999999989,Bullish,Bullish (2019-09-20 00:00:00)
2019-09-23,1513.73,1526.84,1510.63,1522.12,176968,1517.925,10.115000000000009,Bullish,Bullish (2019-09-23 00:00:00)
2019-09-24,1522.38,1535.7,1515.64,1531.45,191813,1526.915,8.990000000000009,Bullish,Bullish (2019-09-24 00:00:00)
2019-09-25,1532.07,1535.15,1500.4,1503.67,192339,1517.87,-9.045000000000073,Bearish,Bearish (2019-09-25 00:00:00)
2019-09-26,1503.87,1512.35,1500.29,1504.44,181301,1504.155,-13.714999999999918,Bearish,Bearish (2019-09-26 00:00:00)
2019-09-27,1504.67,1507.44,1486.84,1496.86,201063,1500.7649999999999,-3.3900000000001,Bearish,Bearish (2019-09-27 00:00:00)
2019-09-30,1494.81,1500.55,1464.53,1472.55,189606,1483.6799999999998,-17.085000000000036,Bearish,Bearish (2019-09-30 00:00:00)
2019-10-01,1471.89,1487.28,1459.1,1479.25,218969,1475.5700000000002,-8.109999999999673,Bearish,Bearish (2019-10-01 00:00:00)
2019-10-02,1478.83,1505.12,1474.54,1499.85,209034,1489.34,13.769999999999754,Bullish,Bullish (2019-10-02 00:00:00)
2019-10-03,1499.22,1519.64,1495.81,1504.8,206238,1502.01,12.670000000000073,Bullish,Bullish (2019-10-03 00:00:00)
2019-10-04,1505.53,1514.7,1495.81,1504.64,172320,1505.085,3.0750000000000455,Bullish,Bullish (2019-10-04 00:00:00)
2019-10-07,1512.65,1512.65,1488.06,1493.38,149418,1503.015,-2.0699999999999363,Bearish,Bearish (2019-10-07 00:00:00)
2019-10-08,1493.35,1509.74,1486.89,1505.61,223796,1499.48,-3.535000000000082,Bearish,Bearish (2019-10-08 00:00:00)
2019-10-09,1505.18,1512.18,1499.92,1505.6,165257,1505.3899999999999,5.9099999999998545,Bullish,Bullish (2019-10-09 00:00:00)
2019-10-10,1505.36,1517.07,1491.14,1493.39,213684,1499.375,-6.014999999999873,Bearish,Bearish (2019-10-10 00:00:00)
2019-10-11,1493.75,1503.2,1474.05,1488.59,207649,1491.17,-8.204999999999927,Bearish,Bearish (2019-10-11 00:00:00)
2019-10-14,1487.38,1497.16,1482.85,1493.07,141453,1490.225,-0.9450000000001637,Bearish,Bearish (2019-10-14 00:00:00)
2019-10-15,1493.51,1498.43,1477.24,1481.15,155707,1487.33,-2.894999999999982,Bearish,Bearish (2019-10-15 00:00:00)
2019-10-16,1481.04,1491.61,1477.08,1489.63,190652,1485.335,-1.9949999999998909,Bearish,Bearish (2019-10-16 00:00:00)
2019-10-17,1490.29,1497.36,1483.48,1491.84,173204,1491.065,5.730000000000018,Bullish,Bullish (2019-10-17 00:00:00)
2019-10-18,1491.81,1494.11,1484.93,1490.17,136762,1490.99,-0.07500000000004547,Bearish,Bearish (2019-10-18 00:00:00)
2019-10-21,1491.63,1495.23,1481.54,1484.17,124619,1487.9,-3.089999999999918,Bearish,Bearish (2019-10-21 00:00:00)
2019-10-22,1484.18,1488.99,1480.88,1487.69,128365,1485.935,-1.9650000000001455,Bearish,Bearish (2019-10-22 00:00:00)
2019-10-23,1487.83,1496.31,1487.64,1491.85,131475,1489.84,3.9049999999999727,Bullish,Bullish (2019-10-23 00:00:00)
2019-10-24,1491.94,1504.04,1488.02,1503.24,132138,1497.5900000000001,7.750000000000227,Bullish,Bullish (2019-10-24 00:00:00)
2019-10-25,1503.53,1517.98,1500.64,1504.39,144236,1503.96,6.369999999999891,Bullish,Bullish (2019-10-25 00:00:00)
2019-10-28,1504.46,1508.24,1490.05,1492.68,122498,1498.5700000000002,-5.389999999999873,Bearish,Bearish (2019-10-28 00:00:00)
2019-10-29,1491.83,1494.81,1483.66,1487.91,129575,1489.87,-8.700000000000273,Bearish,Bearish (2019-10-29 00:00:00)
2019-10-30,1488.0,1496.64,1481.19,1495.88,151386,1491.94,2.0700000000001637,Bullish,Bullish (2019-10-30 00:00:00)
2019-10-31,1496.23,1514.23,1493.8,1512.48,176009,1504.355,12.414999999999964,Bullish,Bullish (2019-10-31 00:00:00)
2019-11-01,1512.62,1516.17,1503.28,1513.82,130402,1513.2199999999998,8.864999999999782,Bullish,Bullish (2019-11-01 00:00:00)
2019-11-04,1514.17,1514.84,1504.46,1509.62,110735,1511.895,-1.324999999999818,Bearish,Bearish (2019-11-04 00:00:00)
2019-11-05,1509.48,1509.69,1479.4,1483.52,142405,1496.5,-15.394999999999982,Bearish,Bearish (2019-11-05 00:00:00)
2019-11-06,1483.36,1494.21,1482.46,1490.41,143986,1486.885,-9.615000000000009,Bearish,Bearish (2019-11-06 00:00:00)
2019-11-07,1490.43,1492.2,1460.62,1468.62,173048,1479.525,-7.3599999999999,Bearish,Bearish (2019-11-07 00:00:00)
2019-11-08,1467.86,1472.99,1456.25,1459.06,175953,1463.46,-16.065000000000055,Bearish,Bearish (2019-11-08 00:00:00)
2019-11-11,1459.37,1466.47,1448.21,1456.01,107915,1457.69,-5.769999999999982,Bearish,Bearish (2019-11-11 00:00:00)
2019-11-12,1454.93,1460.43,1445.62,1456.43,167277,1455.68,-2.009999999999991,Bearish,Bearish (2019-11-12 00:00:00)
2019-11-13,1455.91,1467.13,1455.82,1463.24,159473,1459.575,3.894999999999982,Bullish,Bullish (2019-11-13 00:00:00)
2019-11-14,1463.46,1474.67,1461.15,1470.88,153351,1467.17,7.595000000000027,Bullish,Bullish (2019-11-14 00:00:00)
2019-11-15,1471.12,1471.39,1462.46,1467.67,119400,1469.395,2.224999999999909,Bullish,Bullish (2019-11-15 00:00:00)
2019-11-18,1467.11,1473.99,1456.42,1470.99,134001,1469.05,-0.3450000000000273,Bearish,Bearish (2019-11-18 00:00:00)
2019-11-19,1471.37,1475.36,1464.84,1472.46,134996,1471.915,2.865000000000009,Bullish,Bullish (2019-11-19 00:00:00)
2019-11-20,1472.29,1478.89,1465.94,1471.32,150865,1471.8049999999998,-0.11000000000012733,Bearish,Bearish (2019-11-20 00:00:00)
2019-11-21,1475.02,1475.68,1462.4,1464.42,154952,1469.72,-2.084999999999809,Bearish,Bearish (2019-11-21 00:00:00)
2019-11-22,1464.04,1473.23,1461.39,1462.08,129641,1463.06,-6.660000000000082,Bearish,Bearish (2019-11-22 00:00:00)
2019-11-25,1460.79,1462.16,1454.09,1454.91,86395,1457.85,-5.210000000000036,Bearish,Bearish (2019-11-25 00:00:00)
2019-11-26,1455.05,1462.94,1450.08,1461.35,90296,1458.1999999999998,0.34999999999990905,Bullish,Bullish (2019-11-26 00:00:00)
2019-11-27,1461.77,1461.94,1452.56,1454.19,73621,1457.98,-0.2199999999997999,Bearish,Bearish (2019-11-27 00:00:00)
2019-11-28,1454.52,1458.28,1454.26,1455.99,43945,1455.255,-2.724999999999909,Bearish,Bearish (2019-11-28 00:00:00)
2019-11-29,1455.59,1466.56,1453.08,1463.97,82067,1459.78,4.524999999999864,Bullish,Bullish (2019-11-29 00:00:00)
2019-12-02,1464.19,1465.08,1453.99,1462.42,114497,1463.305,3.525000000000091,Bullish,Bullish (2019-12-02 00:00:00)
2019-12-03,1462.49,1481.76,1459.86,1477.33,134705,1469.9099999999999,6.604999999999791,Bullish,Bullish (2019-12-03 00:00:00)
2019-12-04,1477.45,1484.09,1471.48,1474.44,126690,1475.9450000000002,6.035000000000309,Bullish,Bullish (2019-12-04 00:00:00)
2019-12-05,1474.64,1480.35,1472.91,1475.8,112615,1475.22,-0.7250000000001364,Bearish,Bearish (2019-12-05 00:00:00)
2019-12-06,1475.84,1479.53,1458.73,1459.77,97238,1467.8049999999998,-7.415000000000191,Bearish,Bearish (2019-12-06 00:00:00)
2019-12-09,1459.59,1465.41,1458.76,1461.88,70045,1460.7350000000001,-7.069999999999709,Bearish,Bearish (2019-12-09 00:00:00)
2019-12-10,1461.71,1469.18,1460.11,1464.46,95349,1463.085,2.349999999999909,Bullish,Bullish (2019-12-10 00:00:00)
2019-12-11,1464.07,1478.91,1462.75,1474.86,104056,1469.465,6.379999999999882,Bullish,Bullish (2019-12-11 00:00:00)
2019-12-12,1474.67,1486.74,1463.95,1469.79,125672,1472.23,2.7650000000001,Bullish,Bullish (2019-12-12 00:00:00)
2019-12-13,1468.59,1478.08,1461.97,1475.32,160564,1471.955,-0.27500000000009095,Bearish,Bearish (2019-12-13 00:00:00)
2019-12-16,1475.78,1479.89,1473.17,1476.1,76155,1475.94,3.9850000000001273,Bullish,Bullish (2019-12-16 00:00:00)
2019-12-17,1476.08,1480.56,1474.24,1476.13,73972,1476.105,0.16499999999996362,Bullish,Bullish (2019-12-17 00:00:00)
2019-12-18,1476.22,1479.32,1470.49,1475.5,82187,1475.8600000000001,-0.24499999999989086,Bearish,Bearish (2019-12-18 00:00:00)
2019-12-19,1474.85,1481.69,1473.28,1478.75,84304,1476.8,0.9399999999998272,Bullish,Bullish (2019-12-19 00:00:00)
2019-12-20,1478.88,1480.97,1475.88,1478.1,73317,1478.49,1.6900000000000546,Bullish,Bullish (2019-12-20 00:00:00)
2019-12-23,1478.25,1486.15,1477.54,1485.52,72654,1481.885,3.394999999999982,Bullish,Bullish (2019-12-23 00:00:00)
2019-12-24,1485.37,1500.52,1484.4,1499.55,63998,1492.46,10.575000000000045,Bullish,Bullish (2019-12-24 00:00:00)
2019-12-26,1499.2,1512.61,1497.4,1510.81,95880,1505.005,12.545000000000073,Bullish,Bullish (2019-12-26 00:00:00)
2019-12-27,1511.04,1515.33,1507.36,1510.86,102281,1510.9499999999998,5.944999999999709,Bullish,Bullish (2019-12-27 00:00:00)
2019-12-30,1511.44,1516.12,1510.8,1515.01,85395,1513.225,2.275000000000091,Bullish,Bullish (2019-12-30 00:00:00)
2019-12-31,1514.83,1525.32,1514.76,1520.3,88561,1517.565,4.3400000000001455,Bullish,Bullish (2019-12-31 00:00:00)
2020-01-02,1517.97,1531.39,1517.23,1528.81,117851,1523.3899999999999,5.824999999999818,Bullish,Bullish (2020-01-02 00:00:00)
2020-01-03,1528.55,1553.57,1527.98,1551.64,176596,1540.095,16.705000000000155,Bullish,Bullish (2020-01-03 00:00:00)
2020-01-06,1558.55,1588.0,1558.55,1565.78,179576,1562.165,22.069999999999936,Bullish,Bullish (2020-01-06 00:00:00)
2020-01-07,1564.34,1577.33,1555.34,1573.41,159834,1568.875,6.710000000000036,Bullish,Bullish (2020-01-07 00:00:00)
2020-01-08,1574.22,1611.39,1552.26,1555.94,251360,1565.08,-3.7950000000000728,Bearish,Bearish (2020-01-08 00:00:00)
2020-01-09,1556.23,1561.34,1540.27,1552.18,149197,1554.205,-10.875,Bearish,Bearish (2020-01-09 00:00:00)
2020-01-10,1552.6,1563.18,1545.75,1562.3,120234,1557.4499999999998,3.244999999999891,Bullish,Bullish (2020-01-10 00:00:00)
2020-01-13,1559.33,1561.49,1546.58,1547.96,97553,1553.645,-3.8049999999998363,Bearish,Bearish (2020-01-13 00:00:00)
2020-01-14,1548.46,1548.89,1535.95,1546.23,128466,1547.345,-6.2999999999999545,Bearish,Bearish (2020-01-14 00:00:00)
2020-01-15,1546.48,1558.19,1546.4,1556.3,115911,1551.3899999999999,4.044999999999845,Bullish,Bullish (2020-01-15 00:00:00)
2020-01-16,1555.72,1558.11,1548.04,1552.42,93331,1554.0700000000002,2.680000000000291,Bullish,Bullish (2020-01-16 00:00:00)
2020-01-17,1552.22,1561.28,1549.42,1557.12,90747,1554.67,0.599999999999909,Bullish,Bullish (2020-01-17 00:00:00)
2020-01-20,1557.23,1562.76,1556.37,1560.7,43676,1558.9650000000001,4.295000000000073,Bullish,Bullish (2020-01-20 00:00:00)
2020-01-21,1560.88,1568.63,1546.38,1558.17,124213,1559.525,0.5599999999999454,Bullish,Bullish (2020-01-21 00:00:00)
2020-01-22,1558.8,1559.28,1550.2,1558.79,89702,1558.795,-0.7300000000000182,Bearish,Bearish (2020-01-22 00:00:00)
2020-01-23,1558.79,1567.97,1551.94,1562.79,124750,1560.79,1.9949999999998909,Bullish,Bullish (2020-01-23 00:00:00)
2020-01-24,1562.49,1575.83,1556.56,1571.43,115510,1566.96,6.170000000000073,Bullish,Bullish (2020-01-24 00:00:00)
2020-01-27,1581.21,1588.51,1575.9,1581.86,161267,1581.5349999999999,14.574999999999818,Bullish,Bullish (2020-01-27 00:00:00)
2020-01-28,1581.58,1583.07,1565.57,1567.88,126826,1574.73,-6.804999999999836,Bearish,Bearish (2020-01-28 00:00:00)
2020-01-29,1566.89,1578.04,1563.4,1576.76,111628,1571.825,-2.9049999999999727,Bearish,Bearish (2020-01-29 00:00:00)
2020-01-30,1576.86,1585.99,1572.3,1573.89,163993,1575.375,3.5499999999999545,Bullish,Bullish (2020-01-30 00:00:00)
2020-01-31,1574.18,1590.44,1570.98,1589.17,161457,1581.6750000000002,6.300000000000182,Bullish,Bullish (2020-01-31 00:00:00)
2020-02-03,1593.12,1593.63,1569.7,1576.67,156669,1584.895,3.2199999999998,Bullish,Bullish (2020-02-03 00:00:00)
2020-02-04,1576.76,1579.68,1549.08,1552.7,132568,1564.73,-20.164999999999964,Bearish,Bearish (2020-02-04 00:00:00)
2020-02-05,1552.59,1562.42,1547.51,1556.61,153561,1554.6,-10.13000000000011,Bearish,Bearish (2020-02-05 00:00:00)
2020-02-06,1555.94,1568.28,1552.54,1566.61,128650,1561.275,6.675000000000182,Bullish,Bullish (2020-02-06 00:00:00)
2020-02-07,1566.63,1574.05,1561.17,1570.25,138887,1568.44,7.164999999999964,Bullish,Bullish (2020-02-07 00:00:00)
2020-02-10,1572.04,1577.03,1568.0,1572.06,127691,1572.05,3.6099999999999,Bullish,Bullish (2020-02-10 00:00:00)
2020-02-11,1572.12,1574.05,1562.16,1567.79,105892,1569.955,-2.0950000000000273,Bearish,Bearish (2020-02-11 00:00:00)
2020-02-12,1567.69,1570.48,1561.81,1565.8,97142,1566.745,-3.2100000000000364,Bearish,Bearish (2020-02-12 00:00:00)
2020-02-13,1565.95,1578.28,1565.59,1575.94,138706,1570.9450000000002,4.200000000000273,Bullish,Bullish (2020-02-13 00:00:00)
2020-02-14,1575.91,1584.99,1573.08,1583.98,106350,1579.9450000000002,9.0,Bullish,Bullish (2020-02-14 00:00:00)
2020-02-17,1581.52,1583.79,1578.9,1581.15,44813,1581.335,1.3899999999998727,Bullish,Bullish (2020-02-17 00:00:00)
2020-02-18,1580.32,1605.13,1580.32,1601.41,127001,1590.865,9.529999999999973,Bullish,Bullish (2020-02-18 00:00:00)
2020-02-19,1601.44,1612.95,1599.53,1611.6,124863,1606.52,15.654999999999973,Bullish,Bullish (2020-02-19 00:00:00)
2020-02-20,1611.64,1623.75,1603.92,1619.25,186464,1615.4450000000002,8.925000000000182,Bullish,Bullish (2020-02-20 00:00:00)
2020-02-21,1619.56,1649.27,1618.98,1643.32,200536,1631.44,15.99499999999989,Bullish,Bullish (2020-02-21 00:00:00)
2020-02-24,1653.32,1689.35,1650.9,1658.63,274083,1655.975,24.534999999999854,Bullish,Bullish (2020-02-24 00:00:00)
2020-02-25,1659.19,1663.9,1625.17,1635.19,304180,1647.19,-8.784999999999854,Bearish,Bearish (2020-02-25 00:00:00)
2020-02-26,1634.58,1655.02,1624.89,1640.6,262063,1637.59,-9.600000000000136,Bearish,Bearish (2020-02-26 00:00:00)
2020-02-27,1640.69,1660.37,1635.27,1643.92,283675,1642.305,4.7150000000001455,Bullish,Bullish (2020-02-27 00:00:00)
2020-02-28,1644.49,1649.5,1562.89,1585.67,300076,1615.08,-27.225000000000136,Bearish,Bearish (2020-02-28 00:00:00)
2020-03-02,1591.59,1611.04,1575.41,1589.58,307233,1590.585,-24.49499999999989,Bearish,Bearish (2020-03-02 00:00:00)
2020-03-03,1589.51,1649.28,1584.83,1640.88,240303,1615.1950000000002,24.610000000000127,Bullish,Bullish (2020-03-03 00:00:00)
2020-03-04,1639.88,1652.6,1631.89,1636.49,206097,1638.185,22.98999999999978,Bullish,Bullish (2020-03-04 00:00:00)
2020-03-05,1636.77,1674.62,1634.97,1672.48,218222,1654.625,16.440000000000055,Bullish,Bullish (2020-03-05 00:00:00)
2020-03-06,1671.97,1692.16,1642.41,1674.25,294028,1673.1100000000001,18.485000000000127,Bullish,Bullish (2020-03-06 00:00:00)
2020-03-09,1691.8,1703.29,1657.35,1678.95,227220,1685.375,12.264999999999873,Bullish,Bullish (2020-03-09 00:00:00)
2020-03-10,1680.13,1680.35,1641.77,1649.18,257509,1664.6550000000002,-20.7199999999998,Bearish,Bearish (2020-03-10 00:00:00)
2020-03-11,1649.26,1671.25,1633.02,1635.91,205315,1642.585,-22.070000000000164,Bearish,Bearish (2020-03-11 00:00:00)
2020-03-12,1634.1,1650.37,1560.76,1578.14,233939,1606.12,-36.465000000000146,Bearish,Bearish (2020-03-12 00:00:00)
2020-03-13,1576.51,1597.96,1504.52,1528.79,228985,1552.65,-53.4699999999998,Bearish,Bearish (2020-03-13 00:00:00)
2020-03-16,1563.8,1575.33,1451.22,1510.21,262326,1537.005,-15.644999999999982,Bearish,Bearish (2020-03-16 00:00:00)
2020-03-17,1514.08,1554.02,1465.49,1528.56,241333,1521.32,-15.685000000000173,Bearish,Bearish (2020-03-17 00:00:00)
2020-03-18,1527.41,1546.3,1472.88,1485.28,217946,1506.345,-14.974999999999909,Bearish,Bearish (2020-03-18 00:00:00)
2020-03-19,1486.42,1500.74,1464.08,1472.22,198564,1479.3200000000002,-27.024999999999864,Bearish,Bearish (2020-03-19 00:00:00)
2020-03-20,1471.85,1515.97,1454.94,1496.77,185873,1484.31,4.989999999999782,Bullish,Bullish (2020-03-20 00:00:00)
2020-03-23,1502.5,1561.19,1482.35,1552.59,212532,1527.545,43.23500000000013,Bullish,Bullish (2020-03-23 00:00:00)
2020-03-24,1553.68,1632.64,1552.45,1626.73,95895,1590.205,62.659999999999854,Bullish,Bullish (2020-03-24 00:00:00)
2020-03-25,1628.64,1639.34,1592.62,1616.7,72740,1622.67,32.465000000000146,Bullish,Bullish (2020-03-25 00:00:00)
2020-03-26,1616.7,1644.02,1500.59,1628.98,69332,1622.8400000000001,0.17000000000007276,Bullish,Bullish (2020-03-26 00:00:00)
2020-03-27,1631.14,1635.27,1613.78,1621.61,76913,1626.375,3.5349999999998545,Bullish,Bullish (2020-03-27 00:00:00)
2020-03-30,1628.16,1632.98,1610.4,1620.27,72790,1624.2150000000001,-2.1599999999998545,Bearish,Bearish (2020-03-30 00:00:00)
2020-03-31,1622.32,1623.41,1574.32,1576.22,93992,1599.27,-24.945000000000164,Bearish,Bearish (2020-03-31 00:00:00)
2020-04-01,1575.06,1600.39,1567.84,1591.02,95117,1583.04,-16.230000000000018,Bearish,Bearish (2020-04-01 00:00:00)
2020-04-02,1589.06,1619.82,1582.84,1611.64,111159,1600.35,17.309999999999945,Bullish,Bullish (2020-04-02 00:00:00)
2020-04-03,1613.24,1625.3,1605.87,1615.72,89711,1614.48,14.13000000000011,Bullish,Bullish (2020-04-03 00:00:00)
2020-04-06,1615.04,1668.62,1608.77,1657.68,95795,1636.3600000000001,21.88000000000011,Bullish,Bullish (2020-04-06 00:00:00)
2020-04-07,1660.98,1674.02,1642.29,1648.12,98667,1654.55,18.189999999999827,Bullish,Bullish (2020-04-07 00:00:00)
2020-04-08,1647.69,1656.48,1640.45,1645.81,77773,1646.75,-7.7999999999999545,Bearish,Bearish (2020-04-08 00:00:00)
2020-04-09,1644.86,1690.27,1642.83,1683.04,115624,1663.9499999999998,17.199999999999818,Bullish,Bullish (2020-04-09 00:00:00)
2020-04-13,1685.54,1722.59,1671.74,1713.29,97231,1699.415,35.465000000000146,Bullish,Bullish (2020-04-13 00:00:00)
2020-04-14,1714.22,1747.81,1708.69,1726.96,141612,1720.5900000000001,21.175000000000182,Bullish,Bullish (2020-04-14 00:00:00)
2020-04-15,1726.48,1731.2,1707.52,1716.59,120721,1721.5349999999999,0.944999999999709,Bullish,Bullish (2020-04-15 00:00:00)
2020-04-16,1716.3,1738.76,1707.65,1718.77,136645,1717.5349999999999,-4.0,Bearish,Bearish (2020-04-16 00:00:00)
2020-04-17,1719.4,1719.4,1679.49,1681.46,142664,1700.43,-17.10499999999979,Bearish,Bearish (2020-04-17 00:00:00)
2020-04-20,1678.93,1702.47,1671.49,1694.77,134563,1686.85,-13.580000000000155,Bearish,Bearish (2020-04-20 00:00:00)
2020-04-21,1694.7,1697.82,1659.45,1683.43,131108,1689.065,2.2150000000001455,Bullish,Bullish (2020-04-21 00:00:00)
2020-04-22,1687.59,1718.63,1680.28,1714.65,147216,1701.12,12.054999999999836,Bullish,Bullish (2020-04-22 00:00:00)
2020-04-23,1713.66,1738.68,1706.93,1730.39,150365,1722.025,20.9050000000002,Bullish,Bullish (2020-04-23 00:00:00)
2020-04-24,1730.24,1736.29,1710.35,1726.58,130637,1728.4099999999999,6.3849999999997635,Bullish,Bullish (2020-04-24 00:00:00)
2020-04-27,1726.08,1727.27,1706.07,1715.13,140781,1720.605,-7.804999999999836,Bearish,Bearish (2020-04-27 00:00:00)
2020-04-28,1713.73,1716.53,1691.74,1708.52,162296,1711.125,-9.480000000000018,Bearish,Bearish (2020-04-28 00:00:00)
2020-04-29,1707.89,1717.3,1697.85,1712.81,138073,1710.35,-0.775000000000091,Bearish,Bearish (2020-04-29 00:00:00)
2020-04-30,1712.62,1721.76,1681.41,1687.0,147185,1699.81,-10.539999999999964,Bearish,Bearish (2020-04-30 00:00:00)
2020-05-01,1686.77,1705.47,1670.32,1699.2,200922,1692.9850000000001,-6.824999999999818,Bearish,Bearish (2020-05-01 00:00:00)
2020-05-04,1697.67,1713.49,1691.6,1701.44,105465,1699.555,6.569999999999936,Bullish,Bullish (2020-05-04 00:00:00)
2020-05-05,1700.82,1711.67,1689.92,1705.55,104363,1703.185,3.6299999999998818,Bullish,Bullish (2020-05-05 00:00:00)
2020-05-06,1705.44,1708.14,1682.05,1685.52,105094,1695.48,-7.704999999999927,Bearish,Bearish (2020-05-06 00:00:00)
2020-05-07,1685.19,1722.01,1681.47,1716.19,115361,1700.69,5.210000000000036,Bullish,Bullish (2020-05-07 00:00:00)
2020-05-08,1715.98,1723.35,1701.0,1701.5,121511,1708.74,8.049999999999955,Bullish,Bullish (2020-05-08 00:00:00)
2020-05-11,1701.09,1712.15,1691.99,1697.49,117357,1699.29,-9.450000000000045,Bearish,Bearish (2020-05-11 00:00:00)
2020-05-12,1697.53,1711.01,1693.75,1701.95,121444,1699.74,0.4500000000000455,Bullish,Bullish (2020-05-12 00:00:00)
2020-05-13,1701.98,1718.02,1699.09,1715.87,149596,1708.925,9.184999999999945,Bullish,Bullish (2020-05-13 00:00:00)
2020-05-14,1716.02,1736.47,1710.87,1730.12,129664,1723.07,14.144999999999982,Bullish,Bullish (2020-05-14 00:00:00)
2020-05-15,1729.35,1751.63,1728.51,1742.73,145756,1736.04,12.970000000000027,Bullish,Bullish (2020-05-15 00:00:00)
2020-05-18,1744.29,1765.31,1727.38,1732.25,149754,1738.27,2.230000000000018,Bullish,Bullish (2020-05-18 00:00:00)
2020-05-19,1732.91,1747.86,1725.74,1744.61,146201,1738.76,0.4900000000000091,Bullish,Bullish (2020-05-19 00:00:00)
2020-05-20,1744.64,1753.87,1742.42,1747.78,138564,1746.21,7.4500000000000455,Bullish,Bullish (2020-05-20 00:00:00)
2020-05-21,1748.16,1748.81,1717.12,1727.03,139819,1737.595,-8.615000000000009,Bearish,Bearish (2020-05-21 00:00:00)
2020-05-22,1725.7,1740.17,1724.36,1735.41,109585,1730.555,-7.039999999999964,Bearish,Bearish (2020-05-22 00:00:00)
2020-05-25,1731.74,1734.85,1721.39,1727.65,55368,1729.6950000000002,-0.8599999999999,Bearish,Bearish (2020-05-25 00:00:00)
2020-05-26,1727.16,1735.5,1708.7,1709.68,116005,1718.42,-11.275000000000091,Bearish,Bearish (2020-05-26 00:00:00)
2020-05-27,1710.65,1716.02,1693.7,1709.22,116481,1709.935,-8.485000000000127,Bearish,Bearish (2020-05-27 00:00:00)
2020-05-28,1710.46,1727.52,1704.36,1718.86,120543,1714.6599999999999,4.724999999999909,Bullish,Bullish (2020-05-28 00:00:00)
2020-05-29,1718.05,1737.72,1712.67,1729.81,113716,1723.9299999999998,9.269999999999982,Bullish,Bullish (2020-05-29 00:00:00)
2020-06-01,1735.05,1744.6,1727.15,1739.79,116644,1737.42,13.490000000000236,Bullish,Bullish (2020-06-01 00:00:00)
2020-06-02,1739.44,1745.17,1721.33,1727.44,113388,1733.44,-3.980000000000018,Bearish,Bearish (2020-06-02 00:00:00)
2020-06-03,1726.05,1731.8,1689.42,1698.46,143797,1712.255,-21.184999999999945,Bearish,Bearish (2020-06-03 00:00:00)
2020-06-04,1698.99,1721.86,1696.71,1713.35,129435,1706.17,-6.085000000000036,Bearish,Bearish (2020-06-04 00:00:00)
2020-06-05,1712.71,1716.24,1670.72,1684.27,150064,1698.49,-7.680000000000064,Bearish,Bearish (2020-06-05 00:00:00)
2020-06-08,1682.73,1700.68,1677.37,1698.2,130460,1690.4650000000001,-8.024999999999864,Bearish,Bearish (2020-06-08 00:00:00)
2020-06-09,1697.99,1720.85,1692.26,1714.27,146647,1706.13,15.664999999999964,Bullish,Bullish (2020-06-09 00:00:00)
2020-06-10,1714.65,1739.76,1707.89,1738.19,136194,1726.42,20.289999999999964,Bullish,Bullish (2020-06-10 00:00:00)
2020-06-11,1738.57,1744.67,1721.57,1726.96,154840,1732.7649999999999,6.3449999999998,Bullish,Bullish (2020-06-11 00:00:00)
2020-06-12,1727.18,1743.04,1722.23,1729.83,138933,1728.505,-4.2599999999997635,Bearish,Bearish (2020-06-12 00:00:00)
2020-06-15,1726.8,1734.49,1704.22,1724.7,153968,1725.75,-2.755000000000109,Bearish,Bearish (2020-06-15 00:00:00)
2020-06-16,1724.79,1732.81,1716.77,1727.44,148123,1726.115,0.3650000000000091,Bullish,Bullish (2020-06-16 00:00:00)
2020-06-17,1726.37,1730.32,1712.65,1726.54,114071,1726.455,0.33999999999991815,Bullish,Bullish (2020-06-17 00:00:00)
2020-06-18,1726.69,1737.5,1717.54,1722.12,121495,1724.405,-2.0499999999999545,Bearish,Bearish (2020-06-18 00:00:00)
2020-06-19,1722.67,1745.19,1720.97,1743.08,114727,1732.875,8.470000000000027,Bullish,Bullish (2020-06-19 00:00:00)
2020-06-22,1753.02,1763.07,1742.78,1754.7,141857,1753.8600000000001,20.985000000000127,Bullish,Bullish (2020-06-22 00:00:00)
2020-06-23,1753.74,1770.99,1747.37,1766.97,133511,1760.355,6.494999999999891,Bullish,Bullish (2020-06-23 00:00:00)
2020-06-24,1767.63,1779.22,1760.62,1761.4,149428,1764.515,4.160000000000082,Bullish,Bullish (2020-06-24 00:00:00)
