time,open,high,low,close,tick_volume,avgPrice,gradient,signal_label,signal_with_time
5/6/2018,1314.12,1325.98,1304.32,1318.05,1285850,1316.085,-2.555,Bearish,Bearish (2018-05-06 00:00:00)
5/13/2018,1318.16,1322.35,1285.09,1293.06,1264576,1305.61,-10.475,Bearish,Bearish (2018-05-13 00:00:00)
5/20/2018,1290.58,1307.82,1282.1,1301.49,1354585,1296.035,-9.575,Bearish,Bearish (2018-05-20 00:00:00)
5/27/2018,1299.64,1306.55,1289.38,1293.15,1505443,1296.395,0.36,Bullish,Bullish (2018-05-27 00:00:00)
6/3/2018,1292.73,1303.18,1289.81,1298.94,1250359,1295.835,-0.56,Bearish,Bearish (2018-06-03 00:00:00)
6/10/2018,1299.79,1309.3,1275.48,1279.54,1182507,1289.665,-6.17,Bearish,Bearish (2018-06-10 00:00:00)
6/17/2018,1277.36,1284.09,1261.38,1269.27,1158290,1273.315,-16.35,Bearish,Bearish (2018-06-17 00:00:00)
6/24/2018,1270.1,1272.6,1245.98,1252.69,1294780,1261.395,-11.92,Bearish,Bearish (2018-06-24 00:00:00)
7/1/2018,1251.64,1261.12,1237.97,1254.69,1081886,1253.165,-8.23,Bearish,Bearish (2018-07-01 00:00:00)
7/8/2018,1255.03,1265.98,1236.52,1241.19,1084757,1248.11,-5.055,Bearish,Bearish (2018-07-08 00:00:00)
7/15/2018,1240.88,1245.58,1211.46,1231.79,1249366,1236.335,-11.775,Bearish,Bearish (2018-07-15 00:00:00)
7/22/2018,1231.35,1235.26,1217.58,1222.58,1242104,1226.965,-9.37,Bearish,Bearish (2018-07-22 00:00:00)
7/29/2018,1222.69,1228.64,1204.5,1213.33,1117499,1218.01,-8.955,Bearish,Bearish (2018-07-29 00:00:00)
8/5/2018,1213.6,1217.89,1205.77,1211.15,1101445,1212.375,-5.635,Bearish,Bearish (2018-08-05 00:00:00)
8/12/2018,1211.05,1213.88,1160.19,1184.61,1487147,1197.83,-14.545,Bearish,Bearish (2018-08-12 00:00:00)
8/19/2018,1183.34,1208.62,1182.81,1205.96,1184054,1194.65,-3.18,Bearish,Bearish (2018-08-19 00:00:00)
8/26/2018,1207.09,1214.32,1196.28,1201.01,1218246,1204.05,9.4,Bullish,Bullish (2018-08-26 00:00:00)
9/2/2018,1200.69,1207.01,1189.66,1195.78,1175400,1198.235,-5.815,Bearish,Bearish (2018-09-02 00:00:00)
9/9/2018,1195.1,1212.67,1187.75,1193.69,1129603,1194.395,-3.84,Bearish,Bearish (2018-09-09 00:00:00)
9/16/2018,1194.24,1211.06,1191.85,1199.58,744572,1196.91,2.515,Bullish,Bullish (2018-09-16 00:00:00)
9/23/2018,1198.85,1204.21,1180.67,1191.95,733587,1195.4,-1.51,Bearish,Bearish (2018-09-23 00:00:00)
9/30/2018,1192.32,1208.3,1184.63,1202.91,766431,1197.615,2.215,Bullish,Bullish (2018-09-30 00:00:00)
10/7/2018,1203.09,1226.34,1183.33,1218.08,836037,1210.585,12.97,Bullish,Bullish (2018-10-07 00:00:00)
10/14/2018,1217.36,1233.3,1216.89,1226.26,743866,1221.81,11.225,Bullish,Bullish (2018-10-14 00:00:00)
10/21/2018,1227.32,1243.45,1220.11,1233.61,798091,1230.465,8.655,Bullish,Bullish (2018-10-21 00:00:00)
10/28/2018,1234.01,1237.39,1212.02,1232.96,837904,1233.485,3.02,Bullish,Bullish (2018-10-28 00:00:00)
11/4/2018,1233.05,1236.43,1206.78,1209.37,738273,1221.21,-12.275,Bearish,Bearish (2018-11-04 00:00:00)
11/11/2018,1209.74,1225.33,1196.33,1221.51,799218,1215.625,-5.585,Bearish,Bearish (2018-11-11 00:00:00)
11/18/2018,1222.38,1230.08,1218.03,1222.78,568811,1222.58,6.955,Bullish,Bullish (2018-11-18 00:00:00)
11/25/2018,1223.52,1229.03,1211.2,1222.22,614562,1222.87,0.29,Bullish,Bullish (2018-11-25 00:00:00)
12/2/2018,1224.79,1250.07,1219.59,1248.59,736848,1236.69,13.82,Bullish,Bullish (2018-12-02 00:00:00)
12/9/2018,1249.67,1250.94,1232.95,1238.38,681827,1244.025,7.335,Bullish,Bullish (2018-12-09 00:00:00)
12/16/2018,1238.85,1266.51,1235.83,1255.46,1864043,1247.155,3.13,Bullish,Bullish (2018-12-16 00:00:00)
12/23/2018,1257.5,1282.17,1257.14,1280.66,1454874,1269.08,21.925,Bullish,Bullish (2018-12-23 00:00:00)
12/30/2018,1280.65,1298.61,1276.66,1284.91,1554042,1282.78,13.7,Bullish,Bullish (2018-12-30 00:00:00)
1/6/2019,1284.89,1297.09,1279.43,1287.47,1308888,1286.18,3.4,Bullish,Bullish (2019-01-06 00:00:00)
1/13/2019,1287.64,1295.9,1280.67,1281.52,686668,1284.58,-1.6,Bearish,Bearish (2019-01-13 00:00:00)
1/20/2019,1281.61,1304.07,1276.81,1302.51,545848,1292.06,7.48,Bullish,Bullish (2019-01-20 00:00:00)
1/27/2019,1302.95,1326.3,1297.71,1317.69,662726,1310.32,18.26,Bullish,Bullish (2019-01-27 00:00:00)
2/3/2019,1318.07,1319.09,1302.81,1314.11,571249,1316.09,5.77,Bullish,Bullish (2019-02-03 00:00:00)
2/10/2019,1313.88,1322.63,1302.37,1321.28,583611,1317.58,1.49,Bullish,Bullish (2019-02-10 00:00:00)
2/17/2019,1321.02,1346.76,1320.68,1327.85,690481,1324.435,6.855,Bullish,Bullish (2019-02-17 00:00:00)
2/24/2019,1327.69,1332.64,1290.22,1293.55,707587,1310.62,-13.815,Bearish,Bearish (2019-02-24 00:00:00)
3/3/2019,1293.51,1300.76,1280.9,1298.23,606854,1295.87,-14.75,Bearish,Bearish (2019-03-03 00:00:00)
3/10/2019,1297.95,1311.29,1290.49,1302.05,501641,1300,4.13,Bullish,Bullish (2019-03-10 00:00:00)
3/17/2019,1301.99,1320.39,1298.23,1313.29,533487,1307.64,7.64,Bullish,Bullish (2019-03-17 00:00:00)
3/24/2019,1313.56,1324.54,1286.8,1292,579686,1302.78,-4.86,Bearish,Bearish (2019-03-24 00:00:00)
3/31/2019,1292.28,1297.05,1280.9,1291.5,462058,1291.89,-10.89,Bearish,Bearish (2019-03-31 00:00:00)
4/7/2019,1291.22,1310.62,1289.68,1290.42,432838,1290.82,-1.07,Bearish,Bearish (2019-04-07 00:00:00)
4/14/2019,1291.16,1292.03,1271.18,1275.46,343351,1283.31,-7.51,Bearish,Bearish (2019-04-14 00:00:00)
